# source: MAM via sealed Tanakh token streams; license: CC BY-SA (MAM, he.wikisource); per-book stream sha256 in build-receipt-v1.json
work_id,unit_id,before_token_ordinal,kind,source_row_index,was_normalized_key
"tanakh/i-samuel","i-samuel-8-6",69873187,"petuchah",2285,"פ"
"tanakh/i-samuel","i-samuel-8-9",69873235,"setumah",2333,"ס"
"tanakh/i-samuel","i-samuel-8-10",69873245,"setumah",2343,"ס"
"tanakh/i-samuel","i-samuel-8-21",69873349,"petuchah",2447,"פ"
"tanakh/i-samuel","i-samuel-8-22",69873365,"petuchah",2463,"פ"
"tanakh/i-samuel","i-samuel-9-14",69873593,"setumah",2691,"ס"
"tanakh/i-samuel","i-samuel-9-20",69873687,"setumah",2785,"ס"
"tanakh/i-samuel","i-samuel-9-21",69873707,"setumah",2805,"ס"
"tanakh/i-samuel","i-samuel-9-27",69873802,"petuchah",2900,"פ"
"tanakh/i-samuel","i-samuel-10-9",69873963,"setumah",3061,"ס"
"tanakh/i-samuel","i-samuel-10-16",69874048,"petuchah",3146,"פ"
"tanakh/i-samuel","i-samuel-10-22",69874121,"setumah",3219,"סויאמר"
"tanakh/i-samuel","i-samuel-10-24",69874152,"setumah",3250,"ס"
"tanakh/i-samuel","i-samuel-10-27",69874190,"petuchah",3288,"פ"
"tanakh/i-samuel","i-samuel-11-10",69874340,"setumah",3438,"ס"
"tanakh/i-samuel","i-samuel-11-15",69874414,"petuchah",3512,"פ"
"tanakh/i-samuel","i-samuel-12-5",69874493,"petuchah",3591,"פ"
"tanakh/i-samuel","i-samuel-12-17",69874665,"setumah",3763,"ס"
"tanakh/i-samuel","i-samuel-12-25",69874766,"petuchah",3864,"פ"
"tanakh/i-samuel","i-samuel-13-12",69874936,"setumah",4034,"ס"
"tanakh/i-samuel","i-samuel-13-14",69874973,"setumah",4071,"ס"
"tanakh/i-samuel","i-samuel-13-18",69875028,"setumah",4126,"ס"
"tanakh/i-samuel","i-samuel-13-23",69875086,"setumah",4184,"ס"
"tanakh/i-samuel","i-samuel-14-5",69875166,"setumah",4264,"ס"
"tanakh/i-samuel","i-samuel-14-7",69875201,"setumah",4299,"ס"
"tanakh/i-samuel","i-samuel-14-16",69875318,"petuchah",4416,"פ"
"tanakh/i-samuel","i-samuel-14-24",69875436,"setumah",4534,"ס"
"tanakh/i-samuel","i-samuel-14-35",69875595,"petuchah",4693,"פ"
"tanakh/i-samuel","i-samuel-14-40",69875677,"setumah",4775,"ס"
"tanakh/i-samuel","i-samuel-14-43",69875718,"setumah",4816,"ס"
"tanakh/i-samuel","i-samuel-14-48",69875785,"petuchah",4883,"פ"
"tanakh/i-samuel","i-samuel-14-51",69875817,"setumah",4915,"ס"
"tanakh/i-samuel","i-samuel-14-52",69875832,"petuchah",4930,"פ"
"tanakh/i-samuel","i-samuel-15-1",69875848,"setumah",4946,"ס"
"tanakh/i-samuel","i-samuel-15-3",69875881,"setumah",4979,"ס"
"tanakh/i-samuel","i-samuel-15-9",69875955,"petuchah",5053,"פ"
"tanakh/i-samuel","i-samuel-15-15",69876031,"petuchah",5129,"פ"
"tanakh/i-samuel","i-samuel-15-16",69876048,"setumah",5146,"ס"
"tanakh/i-samuel","i-samuel-15-19",69876086,"setumah",5184,"ס"
"tanakh/i-samuel","i-samuel-15-21",69876115,"setumah",5213,"ס"
"tanakh/i-samuel","i-samuel-15-23",69876144,"setumah",5242,"ס"
"tanakh/i-samuel","i-samuel-15-26",69876180,"setumah",5278,"ס"
"tanakh/i-samuel","i-samuel-15-27",69876187,"setumah",5285,"ס"
"tanakh/i-samuel","i-samuel-15-31",69876235,"setumah",5333,"ס"
"tanakh/i-samuel","i-samuel-15-32",69876252,"setumah",5350,"ס"
"tanakh/i-samuel","i-samuel-15-33",69876268,"setumah",5366,"ס"
"tanakh/i-samuel","i-samuel-15-35",69876291,"petuchah",5389,"פ"
"tanakh/i-samuel","i-samuel-16-6",69876383,"setumah",5481,"ס"
"tanakh/i-samuel","i-samuel-16-16",69876522,"petuchah",5620,"פ"
"tanakh/i-samuel","i-samuel-16-23",69876616,"petuchah",5714,"פ"
"tanakh/i-samuel","i-samuel-17-11",69876750,"petuchah",5848,"פ"
"tanakh/i-samuel","i-samuel-17-14",69876796,"setumah",5894,"ס"
"tanakh/i-samuel","i-samuel-17-16",69876814,"petuchah",5912,"פ"
"tanakh/i-samuel","i-samuel-17-19",69876850,"setumah",5948,"ס"
"tanakh/i-samuel","i-samuel-17-25",69876942,"petuchah",6040,"פ"
"tanakh/i-samuel","i-samuel-17-33",69877064,"setumah",6162,"ס"
"tanakh/i-samuel","i-samuel-17-36",69877106,"setumah",6204,"ס"
"tanakh/i-samuel","i-samuel-17-37",69877121,"setumah",6219,"סויאמר"
"tanakh/i-samuel","i-samuel-17-44",69877220,"setumah",6318,"ס"
"tanakh/i-samuel","i-samuel-17-47",69877279,"setumah",6377,"ס"
"tanakh/i-samuel","i-samuel-17-54",69877373,"setumah",6471,"ס"
"tanakh/i-samuel","i-samuel-17-56",69877398,"setumah",6496,"ס"
"tanakh/i-samuel","i-samuel-18-5",69877483,"petuchah",6581,"פ"
"tanakh/i-samuel","i-samuel-18-9",69877538,"setumah",6636,"ס"
"tanakh/i-samuel","i-samuel-18-13",69877586,"setumah",6684,"ס"
"tanakh/i-samuel","i-samuel-18-16",69877609,"petuchah",6707,"פ"
"tanakh/i-samuel","i-samuel-18-17",69877633,"setumah",6731,"ס"
"tanakh/i-samuel","i-samuel-18-27",69877777,"setumah",6875,"ס"
"tanakh/i-samuel","i-samuel-18-29",69877798,"petuchah",6896,"פ"
"tanakh/i-samuel","i-samuel-18-30",69877813,"setumah",6911,"ס"
"tanakh/i-samuel","i-samuel-19-3",69877856,"setumah",6954,"ס"
"tanakh/i-samuel","i-samuel-19-7",69877920,"setumah",7018,"ס"
"tanakh/i-samuel","i-samuel-19-10",69877964,"petuchah",7062,"פ"
"tanakh/i-samuel","i-samuel-19-13",69878005,"setumah",7103,"ס"
"tanakh/i-samuel","i-samuel-19-14",69878014,"setumah",7112,"ס"
"tanakh/i-samuel","i-samuel-19-16",69878034,"setumah",7132,"ס"
"tanakh/i-samuel","i-samuel-19-24",69878164,"petuchah",7262,"פ"
"tanakh/i-samuel","i-samuel-20-4",69878238,"petuchah",7336,"פ"
"tanakh/i-samuel","i-samuel-20-8",69878298,"petuchah",7396,"פ"
"tanakh/i-samuel","i-samuel-20-9",69878316,"setumah",7414,"ס"
"tanakh/i-samuel","i-samuel-20-10",69878327,"setumah",7425,"ס"
"tanakh/i-samuel","i-samuel-20-11",69878337,"setumah",7435,"ס"
"tanakh/i-samuel","i-samuel-20-17",69878417,"setumah",7515,"ס"
"tanakh/i-samuel","i-samuel-20-23",69878487,"setumah",7585,"ס"
"tanakh/i-samuel","i-samuel-20-26",69878528,"setumah",7626,"ס"
"tanakh/i-samuel","i-samuel-20-29",69878579,"setumah",7677,"ס"
"tanakh/i-samuel","i-samuel-20-31",69878614,"setumah",7712,"ס"
"tanakh/i-samuel","i-samuel-20-33",69878638,"setumah",7736,"ס"
"tanakh/i-samuel","i-samuel-20-34",69878654,"setumah",7752,"ס"
"tanakh/i-samuel","i-samuel-20-39",69878718,"setumah",7816,"ס"
"tanakh/i-samuel","i-samuel-20-42",69878770,"petuchah",7868,"פ"
"tanakh/i-samuel","i-samuel-21-5",69878838,"petuchah",7936,"פ"
"tanakh/i-samuel","i-samuel-21-9",69878910,"setumah",8008,"ס"
"tanakh/i-samuel","i-samuel-21-10",69878932,"setumah",8030,"סויאמר"
"tanakh/i-samuel","i-samuel-21-14",69878987,"setumah",8085,"ס"
"tanakh/i-samuel","i-samuel-21-16",69879009,"petuchah",8107,"פ"
"tanakh/i-samuel","i-samuel-22-4",69879066,"setumah",8164,"ס"
"tanakh/i-samuel","i-samuel-22-5",69879083,"setumah",8181,"ס"
"tanakh/i-samuel","i-samuel-22-8",69879142,"setumah",8240,"ס"
"tanakh/i-samuel","i-samuel-22-11",69879182,"setumah",8280,"ס"
"tanakh/i-samuel","i-samuel-22-13",69879210,"setumah",8308,"ס"
"tanakh/i-samuel","i-samuel-22-17",69879283,"setumah",8381,"ס"
"tanakh/i-samuel","i-samuel-22-23",69879367,"setumah",8465,"ס"
"tanakh/i-samuel","i-samuel-23-2",69879386,"setumah",8484,"סויאמר"
"tanakh/i-samuel","i-samuel-23-3",69879408,"setumah",8506,"ס"
"tanakh/i-samuel","i-samuel-23-5",69879441,"setumah",8539,"ס"
"tanakh/i-samuel","i-samuel-23-9",69879489,"setumah",8587,"ס"
"tanakh/i-samuel","i-samuel-23-11",69879519,"setumah",8617,"סויאמר"
"tanakh/i-samuel","i-samuel-23-11",69879522,"setumah",8620,"ס"
"tanakh/i-samuel","i-samuel-23-12",69879534,"setumah",8632,"ס"
"tanakh/i-samuel","i-samuel-23-15",69879574,"setumah",8672,"ס"
"tanakh/i-samuel","i-samuel-23-18",69879614,"setumah",8712,"ס"
"tanakh/i-samuel","i-samuel-24-1",69879768,"setumah",8866,"ס"
"tanakh/i-samuel","i-samuel-24-2",69879783,"setumah",8881,"ס"
"tanakh/i-samuel","i-samuel-24-8",69879881,"setumah",8979,"ס"
"tanakh/i-samuel","i-samuel-24-9",69879902,"setumah",9000,"ס"
"tanakh/i-samuel","i-samuel-24-16",69880009,"petuchah",9107,"פ"
"tanakh/i-samuel","i-samuel-24-23",69880100,"setumah",9198,"ס"
"tanakh/i-samuel","i-samuel-25-1",69880114,"petuchah",9212,"פ"
"tanakh/i-samuel","i-samuel-25-43",69880745,"setumah",9843,"ס"
"tanakh/i-samuel","i-samuel-26-9",69880893,"petuchah",9991,"פ"
"tanakh/i-samuel","i-samuel-26-14",69880970,"petuchah",10068,"פ"
"tanakh/i-samuel","i-samuel-26-24",69881146,"petuchah",10244,"פ"
"tanakh/i-samuel","i-samuel-26-25",69881166,"petuchah",10264,"פ"
"tanakh/i-samuel","i-samuel-27-4",69881228,"setumah",10326,"ס"
"tanakh/i-samuel","i-samuel-27-6",69881262,"petuchah",10360,"פ"
"tanakh/i-samuel","i-samuel-27-12",69881350,"petuchah",10448,"פ"
"tanakh/i-samuel","i-samuel-28-2",69881388,"petuchah",10486,"פ"
"tanakh/i-samuel","i-samuel-28-14",69881553,"setumah",10651,"ס"
"tanakh/i-samuel","i-samuel-28-15",69881581,"setumah",10679,"ס"
"tanakh/i-samuel","i-samuel-28-25",69881718,"petuchah",10816,"פ"
"tanakh/i-samuel","i-samuel-29-3",69881767,"petuchah",10865,"פ"
"tanakh/i-samuel","i-samuel-29-5",69881808,"setumah",10906,"ס"
"tanakh/i-samuel","i-samuel-29-7",69881845,"setumah",10943,"ס"
"tanakh/i-samuel","i-samuel-29-11",69881910,"setumah",11008,"ס"
"tanakh/i-samuel","i-samuel-30-6",69881985,"setumah",11083,"ס"
"tanakh/i-samuel","i-samuel-30-12",69882067,"setumah",11165,"ס"
"tanakh/i-samuel","i-samuel-30-21",69882206,"setumah",11304,"ס"
"tanakh/i-samuel","i-samuel-30-22",69882229,"setumah",11327,"ס"
"tanakh/i-samuel","i-samuel-30-24",69882260,"setumah",11358,"ס"
"tanakh/i-samuel","i-samuel-30-25",69882272,"petuchah",11370,"פ"
"tanakh/i-samuel","i-samuel-30-26",69882288,"setumah",11386,"ס"
"tanakh/i-samuel","i-samuel-30-27",69882291,"setumah",11389,"סולאשר"
"tanakh/i-samuel","i-samuel-30-27",69882293,"setumah",11391,"סולאשר"
"tanakh/i-samuel","i-samuel-30-27",69882295,"setumah",11393,"ס"
"tanakh/i-samuel","i-samuel-30-28",69882298,"setumah",11396,"סולאשר"
"tanakh/i-samuel","i-samuel-30-28",69882300,"setumah",11398,"סולאשר"
"tanakh/i-samuel","i-samuel-30-28",69882302,"setumah",11400,"ס"
"tanakh/i-samuel","i-samuel-30-29",69882305,"setumah",11403,"סולאשר"
"tanakh/i-samuel","i-samuel-30-29",69882308,"setumah",11406,"סולאשר"
"tanakh/i-samuel","i-samuel-30-29",69882311,"setumah",11409,"ס"
"tanakh/i-samuel","i-samuel-30-31",69882326,"petuchah",11424,"פ"
"tanakh/i-samuel","i-samuel-31-7",69882426,"petuchah",11524,"פ"
"tanakh/i-samuel","i-samuel-31-13",69882496,"petuchah",11594,"פ"
"tanakh/ii-chronicles","ii-chronicles-1-10",70056157,"setumah",130,"ס"
"tanakh/ii-chronicles","ii-chronicles-1-13",70056213,"petuchah",186,"פ"
"tanakh/ii-chronicles","ii-chronicles-2-1",70056295,"petuchah",268,"פ"
"tanakh/ii-chronicles","ii-chronicles-2-15",70056529,"petuchah",502,"פ"
"tanakh/ii-chronicles","ii-chronicles-3-7",70056654,"setumah",627,"ס"
"tanakh/ii-chronicles","ii-chronicles-3-13",70056737,"setumah",710,"ס"
"tanakh/ii-chronicles","ii-chronicles-3-14",70056747,"setumah",720,"ס"
"tanakh/ii-chronicles","ii-chronicles-3-15",70056761,"setumah",734,"ס"
"tanakh/ii-chronicles","ii-chronicles-3-17",70056789,"setumah",762,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-1",70056802,"setumah",775,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-5",70056872,"setumah",845,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-6",70056891,"setumah",864,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-7",70056903,"setumah",876,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-8",70056917,"setumah",890,"ס"
"tanakh/ii-chronicles","ii-chronicles-4-18",70057028,"setumah",1001,"ס"
"tanakh/ii-chronicles","ii-chronicles-5-1",70057080,"setumah",1053,"סויבא"
"tanakh/ii-chronicles","ii-chronicles-5-1",70057092,"petuchah",1065,"פ"
"tanakh/ii-chronicles","ii-chronicles-5-10",70057208,"petuchah",1181,"פ"
"tanakh/ii-chronicles","ii-chronicles-5-14",70057281,"petuchah",1254,"פ"
"tanakh/ii-chronicles","ii-chronicles-6-13",70057455,"petuchah",1428,"פ"
"tanakh/ii-chronicles","ii-chronicles-6-23",70057619,"setumah",1592,"ס"
"tanakh/ii-chronicles","ii-chronicles-6-25",70057647,"petuchah",1620,"פ"
"tanakh/ii-chronicles","ii-chronicles-6-27",70057683,"setumah",1656,"ס"
"tanakh/ii-chronicles","ii-chronicles-6-31",70057750,"setumah",1723,"ס"
"tanakh/ii-chronicles","ii-chronicles-6-40",70057896,"setumah",1869,"ס"
"tanakh/ii-chronicles","ii-chronicles-6-42",70057922,"petuchah",1895,"פ"
"tanakh/ii-chronicles","ii-chronicles-7-4",70057973,"setumah",1946,"ס"
"tanakh/ii-chronicles","ii-chronicles-7-6",70058014,"setumah",1987,"ס"
"tanakh/ii-chronicles","ii-chronicles-7-11",70058101,"petuchah",2074,"פ"
"tanakh/ii-chronicles","ii-chronicles-7-22",70058268,"petuchah",2241,"פ"
"tanakh/ii-chronicles","ii-chronicles-8-9",70058383,"petuchah",2356,"פ"
"tanakh/ii-chronicles","ii-chronicles-8-11",70058415,"petuchah",2388,"פ"
"tanakh/ii-chronicles","ii-chronicles-8-16",70058486,"setumah",2459,"ס"
"tanakh/ii-chronicles","ii-chronicles-8-18",70058517,"petuchah",2490,"פ"
"tanakh/ii-chronicles","ii-chronicles-9-12",70058702,"petuchah",2675,"פ"
"tanakh/ii-chronicles","ii-chronicles-9-21",70058831,"petuchah",2804,"פ"
"tanakh/ii-chronicles","ii-chronicles-9-24",70058866,"setumah",2839,"ס"
"tanakh/ii-chronicles","ii-chronicles-9-31",70058943,"petuchah",2916,"פ"
"tanakh/ii-chronicles","ii-chronicles-10-5",70058997,"setumah",2970,"ס"
"tanakh/ii-chronicles","ii-chronicles-10-11",70059102,"petuchah",3075,"פ"
"tanakh/ii-chronicles","ii-chronicles-11-1",70059236,"petuchah",3209,"פ"
"tanakh/ii-chronicles","ii-chronicles-11-4",70059272,"petuchah",3245,"פ"
"tanakh/ii-chronicles","ii-chronicles-11-12",70059320,"setumah",3293,"ס"
"tanakh/ii-chronicles","ii-chronicles-12-1",70059457,"petuchah",3430,"פ"
"tanakh/ii-chronicles","ii-chronicles-12-4",70059492,"setumah",3465,"ס"
"tanakh/ii-chronicles","ii-chronicles-12-8",70059547,"setumah",3520,"ס"
"tanakh/ii-chronicles","ii-chronicles-12-12",70059603,"setumah",3576,"ס"
"tanakh/ii-chronicles","ii-chronicles-12-14",70059641,"setumah",3614,"ס"
"tanakh/ii-chronicles","ii-chronicles-12-16",70059668,"petuchah",3641,"פ"
"tanakh/ii-chronicles","ii-chronicles-13-3",70059702,"setumah",3675,"סוירבעם"
"tanakh/ii-chronicles","ii-chronicles-13-3",70059713,"setumah",3686,"ס"
"tanakh/ii-chronicles","ii-chronicles-13-5",70059742,"petuchah",3715,"פ"
"tanakh/ii-chronicles","ii-chronicles-13-9",70059811,"setumah",3784,"ס"
"tanakh/ii-chronicles","ii-chronicles-13-20",70059956,"petuchah",3929,"פ"
"tanakh/ii-chronicles","ii-chronicles-13-23",70059995,"petuchah",3968,"פ"
"tanakh/ii-chronicles","ii-chronicles-14-6",70060063,"petuchah",4036,"פ"
"tanakh/ii-chronicles","ii-chronicles-14-7",70060074,"setumah",4047,"סומבנימן"
"tanakh/ii-chronicles","ii-chronicles-14-10",70060132,"setumah",4105,"ס"
"tanakh/ii-chronicles","ii-chronicles-14-14",70060183,"setumah",4156,"ס"
"tanakh/ii-chronicles","ii-chronicles-15-2",70060209,"setumah",4182,"ס"
"tanakh/ii-chronicles","ii-chronicles-15-7",70060256,"setumah",4229,"ס"
"tanakh/ii-chronicles","ii-chronicles-15-9",70060298,"petuchah",4271,"פ"
"tanakh/ii-chronicles","ii-chronicles-15-19",70060399,"petuchah",4372,"פ"
"tanakh/ii-chronicles","ii-chronicles-16-5",70060482,"setumah",4455,"ס"
"tanakh/ii-chronicles","ii-chronicles-16-6",70060498,"setumah",4471,"ס"
"tanakh/ii-chronicles","ii-chronicles-16-14",70060617,"petuchah",4590,"פ"
"tanakh/ii-chronicles","ii-chronicles-17-6",70060679,"petuchah",4652,"פ"
"tanakh/ii-chronicles","ii-chronicles-17-11",70060755,"petuchah",4728,"פ"
"tanakh/ii-chronicles","ii-chronicles-17-15",70060800,"setumah",4773,"ס"
"tanakh/ii-chronicles","ii-chronicles-17-16",70060811,"setumah",4784,"ס"
"tanakh/ii-chronicles","ii-chronicles-17-17",70060821,"setumah",4794,"ס"
"tanakh/ii-chronicles","ii-chronicles-17-18",70060829,"setumah",4802,"ס"
"tanakh/ii-chronicles","ii-chronicles-17-19",70060839,"petuchah",4812,"פ"
"tanakh/ii-chronicles","ii-chronicles-18-17",70061078,"setumah",5051,"ס"
"tanakh/ii-chronicles","ii-chronicles-18-22",70061146,"setumah",5119,"ס"
"tanakh/ii-chronicles","ii-chronicles-19-1",70061319,"setumah",5292,"ס"
"tanakh/ii-chronicles","ii-chronicles-19-11",70061468,"petuchah",5441,"פ"
"tanakh/ii-chronicles","ii-chronicles-20-13",70061639,"setumah",5612,"ס"
"tanakh/ii-chronicles","ii-chronicles-20-30",70061889,"petuchah",5862,"פ"
"tanakh/ii-chronicles","ii-chronicles-21-11",70062123,"petuchah",6096,"פ"
"tanakh/ii-chronicles","ii-chronicles-22-1",70062272,"petuchah",6245,"פ"
"tanakh/ii-chronicles","ii-chronicles-22-12",70062457,"petuchah",6430,"פ"
"tanakh/ii-chronicles","ii-chronicles-23-11",70062618,"setumah",6591,"ס"
"tanakh/ii-chronicles","ii-chronicles-23-13",70062655,"setumah",6628,"ס"
"tanakh/ii-chronicles","ii-chronicles-23-15",70062689,"petuchah",6662,"פ"
"tanakh/ii-chronicles","ii-chronicles-24-2",70062798,"setumah",6771,"ס"
"tanakh/ii-chronicles","ii-chronicles-24-14",70062980,"petuchah",6953,"פ"
"tanakh/ii-chronicles","ii-chronicles-24-16",70062999,"petuchah",6972,"פ"
"tanakh/ii-chronicles","ii-chronicles-24-19",70063034,"setumah",7007,"ס"
"tanakh/ii-chronicles","ii-chronicles-24-22",70063085,"petuchah",7058,"פ"
"tanakh/ii-chronicles","ii-chronicles-24-27",70063173,"petuchah",7146,"פ"
"tanakh/ii-chronicles","ii-chronicles-25-10",70063327,"setumah",7300,"ס"
"tanakh/ii-chronicles","ii-chronicles-25-13",70063373,"petuchah",7346,"פ"
"tanakh/ii-chronicles","ii-chronicles-25-16",70063430,"petuchah",7403,"פ"
"tanakh/ii-chronicles","ii-chronicles-25-24",70063557,"petuchah",7530,"פ"
"tanakh/ii-chronicles","ii-chronicles-26-2",70063627,"petuchah",7600,"פ"
"tanakh/ii-chronicles","ii-chronicles-26-10",70063729,"setumah",7702,"ס"
"tanakh/ii-chronicles","ii-chronicles-26-23",70063933,"petuchah",7906,"פ"
"tanakh/ii-chronicles","ii-chronicles-27-9",70064043,"petuchah",8016,"פ"
"tanakh/ii-chronicles","ii-chronicles-28-5",70064108,"setumah",8081,"ס"
"tanakh/ii-chronicles","ii-chronicles-28-7",70064136,"setumah",8109,"ס"
"tanakh/ii-chronicles","ii-chronicles-28-8",70064152,"setumah",8125,"ס"
"tanakh/ii-chronicles","ii-chronicles-28-11",70064204,"setumah",8177,"ס"
"tanakh/ii-chronicles","ii-chronicles-28-13",70064239,"setumah",8212,"ס"
"tanakh/ii-chronicles","ii-chronicles-28-15",70064271,"petuchah",8244,"פ"
"tanakh/ii-chronicles","ii-chronicles-28-27",70064421,"petuchah",8394,"פ"
"tanakh/ii-chronicles","ii-chronicles-29-11",70064547,"petuchah",8520,"פ"
"tanakh/ii-chronicles","ii-chronicles-29-12",70064562,"setumah",8535,"סומןהגרשני"
"tanakh/ii-chronicles","ii-chronicles-29-13",70064576,"setumah",8549,"ס"
"tanakh/ii-chronicles","ii-chronicles-29-14",70064582,"setumah",8555,"סומןבני"
"tanakh/ii-chronicles","ii-chronicles-29-17",70064637,"setumah",8610,"ס"
"tanakh/ii-chronicles","ii-chronicles-29-19",70064666,"setumah",8639,"ס"
"tanakh/ii-chronicles","ii-chronicles-29-26",70064759,"petuchah",8732,"פ"
"tanakh/ii-chronicles","ii-chronicles-29-30",70064808,"petuchah",8781,"פ"
"tanakh/ii-chronicles","ii-chronicles-29-36",70064893,"petuchah",8866,"פ"
"tanakh/ii-chronicles","ii-chronicles-30-9",70065033,"setumah",9006,"ס"
"tanakh/ii-chronicles","ii-chronicles-30-20",70065167,"setumah",9140,"ס"
"tanakh/ii-chronicles","ii-chronicles-30-22",70065205,"setumah",9178,"ס"
"tanakh/ii-chronicles","ii-chronicles-30-26",70065262,"setumah",9235,"ס"
"tanakh/ii-chronicles","ii-chronicles-30-27",70065275,"petuchah",9248,"פ"
"tanakh/ii-chronicles","ii-chronicles-31-1",70065301,"petuchah",9274,"פ"
"tanakh/ii-chronicles","ii-chronicles-31-2",70065321,"setumah",9294,"ס"
"tanakh/ii-chronicles","ii-chronicles-31-6",70065383,"setumah",9356,"ס"
"tanakh/ii-chronicles","ii-chronicles-31-7",70065392,"setumah",9365,"ס"
"tanakh/ii-chronicles","ii-chronicles-31-8",70065403,"petuchah",9376,"פ"
"tanakh/ii-chronicles","ii-chronicles-31-10",70065432,"setumah",9405,"ס"
"tanakh/ii-chronicles","ii-chronicles-31-21",70065578,"petuchah",9551,"פ"
"tanakh/ii-chronicles","ii-chronicles-32-8",70065682,"petuchah",9655,"פ"
"tanakh/ii-chronicles","ii-chronicles-32-19",70065855,"setumah",9828,"ס"
"tanakh/ii-chronicles","ii-chronicles-32-20",70065865,"setumah",9838,"ס"
"tanakh/ii-chronicles","ii-chronicles-32-23",70065915,"petuchah",9888,"פ"
"tanakh/ii-chronicles","ii-chronicles-32-33",70066052,"petuchah",10025,"פ"
"tanakh/ii-chronicles","ii-chronicles-33-9",70066185,"petuchah",10158,"פ"
"tanakh/ii-chronicles","ii-chronicles-33-20",70066336,"petuchah",10309,"פ"
"tanakh/ii-chronicles","ii-chronicles-33-25",70066390,"petuchah",10363,"פ"
"tanakh/ii-chronicles","ii-chronicles-34-7",70066482,"petuchah",10455,"פ"
"tanakh/ii-chronicles","ii-chronicles-34-11",70066558,"setumah",10531,"ס"
"tanakh/ii-chronicles","ii-chronicles-34-23",70066734,"setumah",10707,"ס"
"tanakh/ii-chronicles","ii-chronicles-34-28",70066825,"setumah",10798,"ס"
"tanakh/ii-chronicles","ii-chronicles-34-33",70066907,"setumah",10880,"ס"
"tanakh/ii-chronicles","ii-chronicles-35-2",70066926,"setumah",10899,"ס"
"tanakh/ii-chronicles","ii-chronicles-35-6",70066983,"petuchah",10956,"פ"
"tanakh/ii-chronicles","ii-chronicles-35-7",70067003,"setumah",10976,"ס"
"tanakh/ii-chronicles","ii-chronicles-35-24",70067261,"petuchah",11234,"פ"
"tanakh/ii-chronicles","ii-chronicles-35-27",70067292,"petuchah",11265,"פ"
"tanakh/ii-chronicles","ii-chronicles-36-4",70067333,"petuchah",11306,"פ"
"tanakh/ii-chronicles","ii-chronicles-36-8",70067384,"petuchah",11357,"פ"
"tanakh/ii-chronicles","ii-chronicles-36-10",70067414,"petuchah",11387,"פ"
"tanakh/ii-chronicles","ii-chronicles-36-17",70067513,"setumah",11486,"ס"
"tanakh/ii-chronicles","ii-chronicles-36-21",70067565,"setumah",11538,"ס"
"tanakh/ii-chronicles","ii-chronicles-36-22",70067584,"setumah",11557,"ס"
"tanakh/ii-kings","ii-kings-1-2",70067636,"setumah",28,"ס"
"tanakh/ii-kings","ii-kings-1-14",70067850,"setumah",242,"ס"
"tanakh/ii-kings","ii-kings-1-18",70067920,"petuchah",312,"פ"
"tanakh/ii-kings","ii-kings-2-18",70068188,"setumah",580,"ס"
"tanakh/ii-kings","ii-kings-2-22",70068238,"petuchah",630,"פ"
"tanakh/ii-kings","ii-kings-2-25",70068278,"petuchah",670,"פ"
"tanakh/ii-kings","ii-kings-3-3",70068316,"petuchah",708,"פ"
"tanakh/ii-kings","ii-kings-3-10",70068401,"setumah",793,"ס"
"tanakh/ii-kings","ii-kings-3-27",70068641,"petuchah",1033,"פ"
"tanakh/ii-kings","ii-kings-4-37",70069121,"petuchah",1513,"פ"
"tanakh/ii-kings","ii-kings-4-41",70069189,"setumah",1581,"ס"
"tanakh/ii-kings","ii-kings-4-44",70069231,"petuchah",1623,"פ"
"tanakh/ii-kings","ii-kings-5-19",70069529,"setumah",1921,"ס"
"tanakh/ii-kings","ii-kings-6-7",70069727,"petuchah",2119,"פ"
"tanakh/ii-kings","ii-kings-6-23",70069956,"petuchah",2348,"פ"
"tanakh/ii-kings","ii-kings-6-33",70070107,"petuchah",2499,"פ"
"tanakh/ii-kings","ii-kings-7-2",70070147,"petuchah",2539,"פ"
"tanakh/ii-kings","ii-kings-7-20",70070456,"setumah",2848,"ס"
"tanakh/ii-kings","ii-kings-8-4",70070516,"setumah",2908,"ס"
"tanakh/ii-kings","ii-kings-8-6",70070559,"petuchah",2951,"פ"
"tanakh/ii-kings","ii-kings-8-15",70070700,"petuchah",3092,"פ"
"tanakh/ii-kings","ii-kings-8-24",70070817,"petuchah",3209,"פ"
"tanakh/ii-kings","ii-kings-8-29",70070895,"petuchah",3287,"פ"
"tanakh/ii-kings","ii-kings-9-28",70071320,"petuchah",3712,"פ"
"tanakh/ii-kings","ii-kings-9-37",70071423,"setumah",3815,"ס"
"tanakh/ii-kings","ii-kings-10-14",70071641,"setumah",4033,"ס"
"tanakh/ii-kings","ii-kings-10-17",70071689,"petuchah",4081,"פ"
"tanakh/ii-kings","ii-kings-10-29",70071855,"petuchah",4247,"פ"
"tanakh/ii-kings","ii-kings-10-36",70071946,"petuchah",4338,"פ"
"tanakh/ii-kings","ii-kings-11-3",70071993,"petuchah",4385,"פ"
"tanakh/ii-kings","ii-kings-11-12",70072127,"setumah",4519,"ס"
