"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"nehemiah","Nehemiah","Nehemiah 7:2; Nehemiah 9:13","אֱמֶ֔ת","אמת","Potential","truth, what is in accord with fact or reality / truth / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / a collection / i.e. community of persons / nation / people. / stability / (figuratively) certainty / trustworthiness / assured(-ly) / establishment / faithful / right","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204507; L204788; L64006; H367; H4191; H517; H519; H520; H523; H571","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 9:32","אַשּׁ֔וּר","אשור","Potential","Assyria, major Mesopotamian East Semitic kingdom / Assyrian Empire / Ashur / approval / confirmation / permit / to spy out / i.e. (generally) survey / (for evil) lurk for / (for good) care for / behold / lay wait / look / observe / Ashshur / the second son of Shem / also his descendants and the country occupied by them (i.e. Assyria) / its region and its empire / Asshur / Assur / Assyria / Assyrians. See 838 .","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L1521525; L64129; H7789; H804","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 10:37; Nehemiah 13:14","בְּבֵ֥ית","בבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-Lechem / Bethlehem. / Beth-le-Aphrah / house of Aphrah. / Beth-Shean / Beth-Shan / Beth-shean / Beth-Shan. / Beth-Shemesh / Beth-shemesh. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1035; H1036; H1052; H1053; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 12:40","בְּבֵ֣ית","בבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-Lechem / Bethlehem. / Beth-le-Aphrah / house of Aphrah. / Beth-Shean / Beth-Shan / Beth-shean / Beth-Shan. / Beth-Shemesh / Beth-shemesh. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1035; H1036; H1052; H1053; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 6:17; Nehemiah 13:15; Nehemiah 13:23","בַּיָּמִ֣ים","בימימ","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west / daylight / sea","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme","H3117; H3220; L65548; L65608","CC BY 4.0; CC BY 4.0; CC0; CC0"
"nehemiah","Nehemiah","Nehemiah 3:16; Nehemiah 3:21; Nehemiah 10:33; Nehemiah 11:11; Nehemiah 13:7","בֵּ֥ית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","בית/הבית byte homograph should not be a default Hebrew-context match.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 3:16; Nehemiah 3:21; Nehemiah 10:33; Nehemiah 11:11; Nehemiah 13:7","בֵּ֥ית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","Potential gloss contains noisy term: byte.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 3:20; Nehemiah 3:21; Nehemiah 6:10; Nehemiah 8:16; Nehemiah 13:9","בֵּ֣ית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","בית/הבית byte homograph should not be a default Hebrew-context match.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 3:20; Nehemiah 3:21; Nehemiah 6:10; Nehemiah 8:16; Nehemiah 13:9","בֵּ֣ית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","Potential gloss contains noisy term: byte.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 11:18","בְּעִ֣יר","בעיר","Potential","cattle / beast / cattle. / to wake (literally / figuratively) / (a-) wake(-n / up) / lift up (self) / × master / raise (up) / stir up (self). / a city (a place guarded by waking / a watch) in the widest sense (even of a mere encampment / post ) / Ai (from margin) / city / court (from margin) / town. / Ir / an Israelite / Ir. / a watcher / i.e. an angel (as guardian) / watcher. / properly / a young ass (as just broken to a load) / hence an ass-colt / (ass) colt / foal / young ass. / Irham-Melach / a place near Palestine / the city of salt. / Ir-Nachash / a place in Palestine / Irnahash. / Ir-Shemesh / Irshemesh.","Potential gloss contains noisy term: ass.","OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1165; H5782; H5892; H5893; H5894; H5895; H5898; H5904; H5905","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 9:15","הוֹצֵ֥אתָ","הוצאת","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly / issue / i.e. (human) excrement / that (which) cometh from (out). / excrement / generally / dirt / figuratively / pollution / dung / filth(-iness). Marg. for 2716 .","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L207363; L207371; H3318; L217446; H6627; H6675","CC0; CC0; CC BY 4.0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 9:6","הַיַּמִּים֙","הימימ","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west / daylight / sea","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme","H3117; H3220; L65548; L65608","CC BY 4.0; CC BY 4.0; CC0; CC0"
"nehemiah","Nehemiah","Nehemiah 12:23","הַיָּמִ֑ים","הימימ","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west / daylight / sea","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme","H3117; H3220; L65548; L65608","CC BY 4.0; CC BY 4.0; CC0; CC0"
"nehemiah","Nehemiah","Nehemiah 8:2","הַקָּהָל֙","הקהל","Potential","to convoke / assemble (selves) (together) / gather (selves) (together). / assemblage (usually concretely) / assembly / company / congregation / multitude. / audience","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme","H6950; H6951; L67765","CC BY 4.0; CC BY 4.0; CC0"
"nehemiah","Nehemiah","Nehemiah 13:17","הָרָ֤ע","הרע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7453; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:17","הָרָעָה֙","הרעה","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / to tend a flock / i.e. pasture it / intransitively / to graze (literally / figuratively) / generally to rule / by extension / to associate with (as a friend) / evil/malicious / to guide / evil/bad thing / a (male) companion / friend. / a female associate / companion / fellow. / breakage / broken / utterly. / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB","H7451; H7462; L219004; L219014; L68149; H7463; H7464; H7465; H7489","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 5:18","וַאֲשֶׁר֩","ואשר","Potential","to be straight (used in the widest sense / especially to be level / right / happy ) / figuratively / to go forward / be honest / prosper / who / which / what / that / also (as an adverb and a conjunction) when / where / how / because / Asher / a son of Jacob / and the tribe descended from him / with its territory / also a place in Palestine / happiness / Ashshur / the second son of Shem / also his descendants and the country occupied by them (i.e. Assyria) / its region and its empire / Asshur / Assur / Assyria / Assyrians. See 838 . / only in masculine plural construction as interjection / how happy! / blessed / happy. / a step / going / step. / the cedar tree / some other light elastic wood / Ashurite.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","H833; H834; H836; L204892; L76100; H804; H835; H837; H838; H839","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 6:17","וַאֲשֶׁ֥ר","ואשר","Potential","to be straight (used in the widest sense / especially to be level / right / happy ) / figuratively / to go forward / be honest / prosper / who / which / what / that / also (as an adverb and a conjunction) when / where / how / because / Asher / a son of Jacob / and the tribe descended from him / with its territory / also a place in Palestine / happiness / Ashshur / the second son of Shem / also his descendants and the country occupied by them (i.e. Assyria) / its region and its empire / Asshur / Assur / Assyria / Assyrians. See 838 . / only in masculine plural construction as interjection / how happy! / blessed / happy. / a step / going / step. / the cedar tree / some other light elastic wood / Ashurite.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","H833; H834; H836; L204892; L76100; H804; H835; H837; H838; H839","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 7:71; Nehemiah 8:15","וַאֲשֶׁ֣ר","ואשר","Potential","to be straight (used in the widest sense / especially to be level / right / happy ) / figuratively / to go forward / be honest / prosper / who / which / what / that / also (as an adverb and a conjunction) when / where / how / because / Asher / a son of Jacob / and the tribe descended from him / with its territory / also a place in Palestine / happiness / Ashshur / the second son of Shem / also his descendants and the country occupied by them (i.e. Assyria) / its region and its empire / Asshur / Assur / Assyria / Assyrians. See 838 . / only in masculine plural construction as interjection / how happy! / blessed / happy. / a step / going / step. / the cedar tree / some other light elastic wood / Ashurite.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","H833; H834; H836; L204892; L76100; H804; H835; H837; H838; H839","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 10:31","וַאֲשֶׁ֛ר","ואשר","Potential","to be straight (used in the widest sense / especially to be level / right / happy ) / figuratively / to go forward / be honest / prosper / who / which / what / that / also (as an adverb and a conjunction) when / where / how / because / Asher / a son of Jacob / and the tribe descended from him / with its territory / also a place in Palestine / happiness / Ashshur / the second son of Shem / also his descendants and the country occupied by them (i.e. Assyria) / its region and its empire / Asshur / Assur / Assyria / Assyrians. See 838 . / only in masculine plural construction as interjection / how happy! / blessed / happy. / a step / going / step. / the cedar tree / some other light elastic wood / Ashurite.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","H833; H834; H836; L204892; L76100; H804; H835; H837; H838; H839","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:16","וּמָ֖ה","ומה","Potential","properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial / how great (mighty) / that which / what(-soever) / why.","Potential gloss contains noisy term: lama.","OpenScriptures morphHB; OpenScriptures morphHB","H4100; H4101","CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 1:4","יָמִ֑ים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 2:11","יָמִ֥ים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 5:18","יָמִ֛ים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 8:18","יָמִ֔ים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 13:6","יָמִ֖ים","ימימ","Potential","daylight / sea / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L65548; L65608; H3117; H3220","CC0; CC0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 8:7","יָמִ֡ין","ימינ","Potential","right (direction) / right / a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / the right hand / side (leg / eye) of a person / other object (as the stronger and more dexterous) / locally / the south / left-handed / right (hand / Jamin / the name of three Israelites / Jamin. See also 1144 .","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon","L213155; L65611; H3117; H3225; H3226","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 7:39; Nehemiah 10:37; Nehemiah 10:39; Nehemiah 11:16; Nehemiah 12:37","לְבֵ֣ית","לבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-ha-Arabah / Beth-arabah. / Beth-Choron / the name of two adjoining places in Palestine / Beth-horon. / Beth-Car / Beth-car. / Beth-Rechob / Beth-rehob. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1026; H1032; H1033; H1050; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 10:35","לְבֵ֨ית","לבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-ha-Arabah / Beth-arabah. / Beth-Choron / the name of two adjoining places in Palestine / Beth-horon. / Beth-Car / Beth-car. / Beth-Rechob / Beth-rehob. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1026; H1032; H1033; H1050; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 10:36","לְבֵ֖ית","לבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-ha-Arabah / Beth-arabah. / Beth-Choron / the name of two adjoining places in Palestine / Beth-horon. / Beth-Car / Beth-car. / Beth-Rechob / Beth-rehob. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1026; H1032; H1033; H1050; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 10:39","לְבֵ֥ית","לבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-ha-Arabah / Beth-arabah. / Beth-Choron / the name of two adjoining places in Palestine / Beth-horon. / Beth-Car / Beth-car. / Beth-Rechob / Beth-rehob. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1026; H1032; H1033; H1050; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"nehemiah","Nehemiah","Nehemiah 11:12","לַבַּ֔יִת","לבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-ha-Arabah / Beth-arabah. / Beth-Choron / the name of two adjoining places in Palestine / Beth-horon. / Beth-Car / Beth-car. / Beth-Rechob / Beth-rehob. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1026; H1032; H1033; H1050; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
