normalized,surface,occurrence_count,work_count,families,current_match,route_status,candidate_route_count,match_families,candidate_source,license_lane,display_eligible,hud_inspectable,prehud_allowed,blocker,top_works
הזמנה,הזמנה,100,3,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,6,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,lishkat-hasofer:52; divrei-yirmiyahu-on-mishneh-torah-prayer-and-the-priestly-blessing:41; ohr-sameach-on-mishneh-torah-mourning:7
כמבאר,כַּמְבֹאָר,100,2,chasidut; halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,likutei-moharan:81; chafetz-chaim:19
מוקמיננ,מוקמינן,100,2,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,binat-adam:83; mishneh-lamelech-on-mishneh-torah-plaintiff-and-defendant:17
ובבר״י,ובבר״י,100,1,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,shaarei-teshuvah-on-shulchan-arukh-orach-chayim:100
שז״ש,שז״ש,100,1,midrash,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,beur-haradal-on-pirkei-derabbi-eliezer:100
שנחקור,שנחקור,100,1,unknown,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,the-wars-of-the-lord:100
הוא׃,הֽוּא׃,99,11,tanakh,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,leviticus:44; exodus:11; genesis:8; i-samuel:8; psalms:7
ושעיר,ושעיר,99,11,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-torah-daily-offerings-and-additional-offerings:19; kiryat-sefer-on-mishneh-torah-daily-offerings-and-additional-offerings:17; kiryat-sefer-on-mishneh-torah-service-on-the-day-of-atonement:15; har-hamoriyah-on-mishneh-torah-service-on-the-day-of-atonement:13; mishnah-horayot:8
במנחה,במנחה,99,10,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,likkutei-hapardes:25; shaarei-ephraim:24; mishneh-torah-prayer-and-the-priestly-blessing:14; sefer-hamachkim:11; kesher-gudal:8
ויצאו,ויצאו,99,8,halakhah; midrash; tosefta; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-hayashar-midrash:61; the-book-of-maccabees-i:13; tosefta-menachot:10; kohelet-rabbah:5; mishneh-torah-firstlings:4
לק״ש,לק״ש,99,8,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,yitzchak-yeranen-on-mishneh-torah-reading-the-shema:24; even-haazel-on-mishneh-torah-reading-the-shema:22; divrei-yirmiyahu-on-mishneh-torah-reading-the-shema:14; kessef-mishneh-on-mishneh-torah-reading-the-shema:13; nachal-eitan-on-mishneh-torah-reading-the-shema:12
השיג,השיג,99,6,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,maaseh-rokeach-on-forbidden-foods:29; kereti-on-shulchan-arukh-yoreh-deah:25; maaseh-rokeach-on-damages-to-property:14; maaseh-rokeach-on-eruvin:14; maaseh-rokeach-on-rest-on-a-holiday:14
הותרה,הותרה,99,5,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,12,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,even-haazel-on-mishneh-torah-levirate-marriage-and-release:53; commentary-of-mahari-kurkus-and-radbaz-on-mishneh-torah-admission-into-the-sanctuary:24; migdal-oz-on-mishneh-torah-levirate-marriage-and-release:12; divrei-yirmiyahu-on-mishneh-torah-sanctification-of-the-new-month:6; migdal-oz-on-mishneh-torah-eruvin:4
להמית,להמית,99,5,halakhah; mishnah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,25,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,the-war-of-the-jews:64; mishneh-torah-murderer-and-the-preservation-of-life:15; mishnah-sanhedrin:10; kiryat-sefer-on-mishneh-torah-murderer-and-the-preservation-of-life:7; the-wisdom-of-solomon:3
מצאנו,מצאנו,99,5,halakhah; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,46,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,ibn-ezra-on-exodus:54; ibn-ezra-on-genesis:21; ibn-ezra-on-deuteronomy:12; ibn-ezra-on-leviticus:8; ohr-sameach-on-mishneh-torah-repentance:4
דאילו,דאילו,99,4,halakhah; midrash,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,sheiltot-drav-achai-gaon:71; kessef-mishneh-on-mishneh-torah-testimony:18; maaseh-rokeach-on-damages-to-property:9; mishnat-derabbi-eliezer-on-eichah-rabbah:1
פינחס,פינחס,99,4,chasidut; kabbalah; tanakh; unknown,unresolved_lexical_row,no_route,0,,kabbalah_technical_term_table_or_commercial_clean_dictionary,source_needed_license_unverified,false,false,false,technical_term_source_needed,baal-shem-tov:53; shaar-hagilgulim:38; jerusalem-talmud-taanit:4; joshua:4
והגר״א,והגר״א,99,3,halakhah; kabbalah; midrash,unresolved_lexical_row,no_route,0,,project_authored_kabbalah_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,chafetz-chaim-on-sifra:96; the-beginning-of-wisdom:2; mekorei-harambam-lerashash-on-mishneh-torah-torah-study:1
טוביה,טוביה,99,3,midrash; targum_aramaic; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,6,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,book-of-tobit:52; aramaic-targum-to-psalms:45; matnot-kehunah-on-shemot-rabbah:2
משבועת,משבועת,99,3,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,shorshei-hayam-on-mishneh-torah-plaintiff-and-defendant:49; mishneh-torah-oaths:36; kiryat-sefer-on-mishneh-torah-oaths:14
פרקינ,פרקין,99,3,kabbalah; unknown,unresolved_lexical_row,no_route,0,,kabbalah_technical_term_table_or_commercial_clean_dictionary,source_needed_license_unverified,false,false,false,technical_term_source_needed,shaar-maamarei-rashbi:85; hagra-on-sefer-yetzirah-gra-version:8; shaar-ruach-hakodesh:6
מסל״ת,מסל״ת,99,2,halakhah; mishnah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,baer-hetev-on-shulchan-arukh-even-haezer:93; boaz-on-mishnah-bekhorot:6
צירופי,צירופי,99,2,chasidut; kabbalah,unresolved_lexical_row,no_route,0,,kabbalah_technical_term_table_or_commercial_clean_dictionary,source_needed_license_unverified,false,false,false,technical_term_source_needed,ohr-hameir:96; peri-etz-hadar:3
בנ״ט,בנ״ט,99,1,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,issur-veheter-haarokh:99
להלוה,להלוה,99,1,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,even-haazel-on-mishneh-torah-creditor-and-debtor:99
רה,רָה,99,1,chasidut,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,sippurei-maasiyot:99
עמהנ,עמהן,98,16,halakhah; midrash; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,15,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishnat-rabbi-eliezer:25; mishneh-torah-eruvin:13; mishneh-torah-foreign-worship-and-customs-of-the-nations:8; tosefta-sanhedrin:8; tosefta-berakhot:7
המשתלח,המשתלח,98,14,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,avodat-hamelekh-on-mishneh-torah-repentance:24; seder-mishnah-on-mishneh-torah-repentance:18; kiryat-sefer-on-mishneh-torah-service-on-the-day-of-atonement:12; kiryat-sefer-on-mishneh-torah-repentance:8; mishneh-torah-service-on-the-day-of-atonement:7
תירצ,תירץ,98,13,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,9,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,yitzchak-yeranen-on-mishneh-torah-prayer-and-the-priestly-blessing:13; maaseh-rokeach-on-sacrificial-procedure:11; maaseh-rokeach-on-scroll-of-esther-and-hanukkah:11; maaseh-rokeach-on-admission-into-the-sanctuary:9; maaseh-rokeach-on-vessels-of-the-sanctuary-and-those-who-serve-therein:8
אתרוג,אתרוג,98,12,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,13,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,sefer-hamenucha-on-mishneh-torah-shofar-sukkah-and-lulav:23; maggid-mishneh-on-mishneh-torah-shofar-sukkah-and-lulav:21; mishneh-torah-shofar-sukkah-and-lulav:13; kovetz-al-yad-hachazakah-on-mishneh-torah-shofar-sukkah-and-lulav:11; kiryat-sefer-on-mishneh-torah-shofar-sukkah-and-lulav:10
הברואימ,הברואים,98,10,chasidut; midrash; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,yosher-divrei-emet:20; sichat-malakhei-hasharet:17; haemunot-vehadeot:16; peri-haaretz:11; perush-maharzu-on-bereshit-rabbah:11
למנקט,למנקט,98,10,mishnah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,boaz-on-mishnah-negaim:23; boaz-on-mishnah-mikvaot:18; boaz-on-mishnah-meilah:15; boaz-on-mishnah-kinnim:12; boaz-on-mishnah-kilayim:8
שורות,שורות,98,9,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,15,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-diverse-species:35; mishnah-kilayim:16; mishneh-torah-diverse-species:14; kessef-mishneh-on-mishneh-torah-gifts-to-the-poor:9; tosefta-kilayim:7
דמשומ,דמשום,98,8,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,divrei-yirmiyahu-on-mishneh-torah-rest-on-a-holiday:53; divrei-yirmiyahu-on-mishneh-torah-blessings:25; ohr-sameach-on-mishneh-torah-mourning:7; divrei-yirmiyahu-on-mishneh-torah-sanctification-of-the-new-month:5; shaar-hamelekh-on-mishneh-torah-scroll-of-esther-and-hanukkah:3
האזוב,האזוב,98,8,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,3,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-red-heifer:26; boaz-on-mishnah-parah:25; mishneh-torah-red-heifer:18; kiryat-sefer-on-mishneh-torah-red-heifer:12; maaseh-rokeach-on-red-heifer:7
שנתערבו,שנתערבו,98,8,halakhah; mishnah; tosefta,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,boaz-on-mishnah-kinnim:34; tosefta-zevachim:15; har-hamoriyah-on-mishneh-torah-substitution:14; mishneh-torah-sacrifices-rendered-unfit:12; tosefta-pesachim:9
בלעז,בְּלַעַז,98,7,kabbalah; tanakh,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,rashi-on-genesis:35; rashi-on-leviticus:23; rashi-on-deuteronomy:18; rashi-on-numbers:12; rasag-on-sefer-yetzirah:5
בספרו,בספרו,98,7,halakhah; kabbalah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,nishmat-chayyim:45; bepardes-hachasidut-vehakabbalah:22; minchat-kenaot:19; ohr-sameach-on-mishneh-torah-repentance:8; the-beginning-of-wisdom:2
הגונב,הגונב,98,7,halakhah; tosefta,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,mishneh-torah-theft:22; tosefta-bava-kamma:19; maggid-mishneh-on-mishneh-torah-theft:18; migdal-oz-on-mishneh-torah-theft:14; kiryat-sefer-on-mishneh-torah-theft:12
רשיעא,רַשִׁיעָא,98,7,targum_aramaic,unresolved_lexical_row,no_route,0,,missing_commercial_clean_aramic_targum_dictionary,source_needed_license_unverified,false,false,false,no_route_and_no_accepted_aramaic_dictionary_source,aramaic-targum-to-psalms:26; targum-jonathan-on-ezekiel:17; aramaic-targum-to-esther:16; aramaic-targum-to-proverbs:15; aramaic-targum-to-ecclesiastes:9
כה־אמר,כֹּה־אָמַ֣ר,98,6,tanakh,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,jeremiah:43; ezekiel:37; ii-kings:8; isaiah:7; zechariah:2
צואה,צואה,98,6,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,14,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,maaseh-rokeach-on-reading-the-shema:29; kessef-mishneh-on-mishneh-torah-reading-the-shema:26; lechem-mishneh-on-mishneh-torah-reading-the-shema:18; mishneh-torah-reading-the-shema:11; kiryat-sefer-on-mishneh-torah-reading-the-shema:9
בג״ע,בג״ע,98,4,halakhah; liturgy; midrash,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,maavar-yabbok:84; shulchan-shel-arba:9; migdal-oz-on-mishneh-torah-repentance:4; tractate-derekh-eretz-zuta:1
הכנעה,הכנעה,98,3,chasidut,unresolved_lexical_row,hud_evidence_only_or_source_review,13,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,noam-elimelekh:45; divrei-emet:42; sefer-hamiddot:11
אפ־על־פי,אַף־עַל־פִּי,98,2,chasidut,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,likutei-moharan:80; sefer-hamiddot:18
משואיל״מ,משואיל״מ,98,2,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,even-haazel-on-mishneh-torah-borrowing-and-deposit:54; even-haazel-on-mishneh-torah-plaintiff-and-defendant:44
שרשימ,שרשים,98,2,kabbalah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,9,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shaar-hagilgulim:92; yesod-mora-vesod-hatorah:6
ו״,ו״,98,1,unknown,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,lenevukhei-hatekufah:98
וכיה״ר,וכיה״ר,98,1,chasidut,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,ohev-yisrael:98
ומצא,וּמָצָא,97,17,halakhah; midrash; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-other-sources-of-defilement:17; pirkei-derabbi-eliezer:13; tosefta-maaser-sheni:9; alphabet-of-ben-sira:6; mishneh-torah-rest-on-a-holiday:6
דחגיגה,דחגיגה,97,12,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,har-hamoriyah-on-mishneh-torah-festival-offering:25; kessef-mishneh-on-mishneh-torah-festival-offering:18; shorshei-hayam-on-mishneh-torah-repentance:14; kiryat-sefer-on-mishneh-torah-festival-offering:9; shaar-hamelekh-on-mishneh-torah-festival-offering:7
בירושל,בִּירוּשָׁלָ֑,97,10,tanakh,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,ii-chronicles:46; ii-kings:14; ezra:6; nehemiah:6; jeremiah:5
בגליונ,בגליון,97,9,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,rabbi-akiva-eiger-on-shulchan-arukh-choshen-mishpat:51; rabbi-akiva-eiger-on-shulchan-arukh-orach-chayim:39; annotations-of-minchat-chinukh-on-mishneh-torah-paschal-offering:1; benei-binyamin-on-mishneh-torah-fasts:1; benei-binyamin-on-mishneh-torah-sanctification-of-the-new-month:1
בברוכ,בברוך,97,5,halakhah; mishnah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,abudarham:75; tosefta-berakhot:8; mishneh-torah-reading-the-shema:6; boaz-on-mishnah-tamid:5; nachal-eitan-on-mishneh-torah-reading-the-shema:3
בתולימ,בתולים,97,5,halakhah; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,11,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,mishneh-lamelech-on-mishneh-torah-forbidden-intercourse:54; kovetz-al-yad-hachazakah-on-mishneh-torah-marriage:17; kessef-mishneh-on-mishneh-torah-virgin-maiden:12; kiryat-sefer-on-mishneh-torah-virgin-maiden:8; mishnah-ketubot:6
והערכה,והערכה,97,5,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,ohr-sameach-on-mishneh-torah-trespass:43; har-hamoriyah-on-mishneh-torah-things-forbidden-on-the-altar:35; kiryat-sefer-on-mishneh-torah-appraisals-and-devoted-property:8; ohr-sameach-on-mishneh-torah-substitution:6; kiryat-sefer-on-mishneh-torah-things-forbidden-on-the-altar:5
והרוטב,והרוטב,97,5,halakhah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,kessef-mishneh-on-mishneh-torah-defilement-of-foods:31; kessef-mishneh-on-mishneh-torah-other-sources-of-defilement:22; kiryat-sefer-on-mishneh-torah-defilement-by-a-corpse:16; kiryat-sefer-on-mishneh-torah-defilement-of-foods:14; kiryat-sefer-on-mishneh-torah-other-sources-of-defilement:14
מתעסק,מתעסק,97,5,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,divrei-yirmiyahu-on-mishneh-torah-shofar-sukkah-and-lulav:48; har-hamoriyah-on-mishneh-torah-offerings-for-unintentional-transgressions:37; mishneh-torah-agents-and-partners:6; kiryat-sefer-on-mishneh-torah-agents-and-partners:4; hasagot-haraavad-on-mishneh-torah-shofar-sukkah-and-lulav:2
אופ,אוּף,97,4,kabbalah; targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,targum-jonathan-on-genesis:56; targum-jonathan-on-exodus:21; targum-jonathan-on-deuteronomy:15; shaar-ruach-hakodesh:5
דמלכא,דְמַלְכָּא,97,4,targum_aramaic,unresolved_lexical_row,hud_evidence_only_or_source_review,4,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,aramaic-targum-to-esther:50; targum-of-ii-chronicles:25; targum-jonathan-on-ii-kings:12; aramaic-targum-to-proverbs:10
אנטיוכוס,אנטיוכוס,97,3,unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,2,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,the-war-of-the-jews:51; the-book-of-maccabees-i:26; the-book-of-maccabees-ii:20
במידה,במידה,97,3,kabbalah; unknown,unresolved_lexical_row,hud_evidence_only_or_source_review,2,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,lenevukhei-hatekufah:56; shaarei-orah:34; letter-of-aristeas:7
בר״ת,בר״ת,97,3,kabbalah; midrash,unresolved_lexical_row,no_route,0,,project_authored_kabbalah_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,shaar-hapesukim:54; midrash-haittamari:41; peri-etz-hadar:2
דרוסה,דרוסה,97,3,halakhah; mishnah,unresolved_lexical_row,no_route,0,,commercial_clean_dictionary_search,source_needed_license_unverified,false,false,false,no_route_for_high_frequency_unresolved_form,maggid-mishneh-on-mishneh-torah-ritual-slaughter:48; lechem-mishneh-on-mishneh-torah-ritual-slaughter:29; boaz-on-mishnah-temurah:20
ימנה,ימנה,97,3,halakhah; kabbalah,unresolved_lexical_row,hud_evidence_only_or_source_review,6,citable_paraphrase_evidence; source_phrase_evidence; wiktionary_definition,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,hasagot-haramban-on-sefer-hamitzvot:39; sefer-hamitzvot:29; zohar-harakia:29
משו׳,משו׳,97,3,halakhah,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,haggahot-chadashot-on-sefer-mitzvot-katan:55; haggahot-rabbeinu-peretz-on-sefer-mitzvot-katan:23; shorshei-hayam-on-mishneh-torah-service-on-the-day-of-atonement:19
ר״נ,ר״ן,97,3,halakhah; unknown,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,shulchan-arukh-orach-chayim:90; migdal-oz-on-mishneh-torah-robbery-and-lost-property:6; gras-nuschah-on-tractate-semachot:1
תיקנו,תיקנו,97,3,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,6,wiktionary_definition; citable_paraphrase_evidence; source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,divrei-yirmiyahu-on-mishneh-torah-blessings:44; divrei-yirmiyahu-on-mishneh-torah-prayer-and-the-priestly-blessing:42; maaseh-rokeach-on-circumcision:11
וד״ל,וד״ל,97,2,chasidut,unresolved_lexical_row,no_route,0,,project_authored_rabbinic_abbreviation_table,project_authored_or_source_needed,false,false,false,abbreviation_expansion_needed_with_source_license_row,beit-aharon:80; maggid-devarav-leyaakov:17
בתענית,בתענית,96,15,halakhah; tosefta,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,shaar-hamelekh-on-mishneh-torah-scroll-of-esther-and-hanukkah:17; shorshei-hayam-on-mishneh-torah-scroll-of-esther-and-hanukkah:16; maggid-mishneh-on-mishneh-torah-fasts:12; lechem-mishneh-on-mishneh-torah-fasts:10; tosefta-taanit:9
ואיני,ואיני,96,14,halakhah; midrash; mishnah,unresolved_lexical_row,hud_evidence_only_or_source_review,5,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,gevurat-anashim:36; mishnah-menachot:12; kessef-mishneh-on-mishneh-torah-slaves:11; sifrei-aggadah-on-esther:9; kessef-mishneh-on-mishneh-torah-woman-suspected-of-infidelity:5
דשקלימ,דשקלים,96,12,halakhah,unresolved_lexical_row,hud_evidence_only_or_source_review,1,source_phrase_evidence,review_existing_hud_route_before_dictionary_import,route_source_license_review_needed,false,true,false,hud_evidence_or_source_review_only,kessef-mishneh-on-mishneh-torah-sheqel-dues:32; commentary-of-mahari-kurkus-and-radbaz-on-mishneh-torah-vessels-of-the-sanctuary-and-those-who-serve-therein:21; kessef-mishneh-on-mishneh-torah-vessels-of-the-sanctuary-and-those-who-serve-therein:17; tzafnat-paneach-on-mishneh-torah-sheqel-dues:9; shaar-hamelekh-on-mishneh-torah-sheqel-dues:6
