lookup_shard,normalized,surface,hebrew,display_section,display_label,route_family,route_type,match_type,language,definition_or_claim,plain_note,phrase_hebrew,phrase_focus,phrase_context,source_ref,work_id,work_title,raw_score,score_handicap,adjusted_score,confidence_percent,answer_score,answer_eligible,answer_role,context_rank_score,part_of_speech,meaning_quality,form_of,morphology,source_row_count,source_names,source_families,source_ids,licenses,license_urls,source_urls,fields_used,source_notes,card_id
05d0-05d0-05e4,אאפינ,אֲאַפְיֵן,אֲאַפְיֵן,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אפיין,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אפיין"",""normalized_lemma"":""אפיינ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-83a7ca254b6ea9d9,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16416. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-b601bf748d2215d2
05d0-05d0-05e6,אאצור,אאצור,אאצור,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אצר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אצר"",""normalized_lemma"":""אצר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-6412bfd53975c101,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3107. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-bbe8784535347225
05d0-05d0-05e6,אאצר,אֶאֱצֹר,אֶאֱצֹר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אצר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אצר"",""normalized_lemma"":""אצר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-6412bfd53975c101,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3107. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-3765e7ebb2f2fac2
05d0-05d0-05e6,אאצל,אֵאָצֵל,אֵאָצֵל,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of נאצל,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""נאצל"",""normalized_lemma"":""נאצל"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-cadb1834a78538b5,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 5164. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-0b1b8aa60c2ed4e8
05d0-05d0-05e7,אאקרא,אאקרא,אאקרא,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,אקרוקתא דהוה כי אאקרא דהגרוני יאקרא דהגרוניא,אאקרא,אקרוקתא; דהוה; כי; דהגרוני; יאקרא; דהגרוניא,Akeidat Yitzchak 24:1:6,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_24:1:6,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-7264a31b9f810fe0
05d0-05d0-05e8,אארס,אֲאֹרַס,אֲאֹרַס,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אורס,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אורס"",""normalized_lemma"":""אורס"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-6c1cfe444807c09e,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 222. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-46df5893fdfac146
05d0-05d0-05e8,אארח,אֶאֱרַח,אֶאֱרַח,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארח,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארח"",""normalized_lemma"":""ארח"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-6a131ad1d3dad2ef,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3127. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-7e040f385de3e374
05d0-05d0-05e8,אארח,אֲאָרֵחַ,אֲאָרֵחַ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אירח,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אירח"",""normalized_lemma"":""אירח"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-c8b2d03525e86515,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 14782. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-ef06f58092ea5270
05d0-05d0-05e8,אארוז,אארוז,אארוז,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארז,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארז"",""normalized_lemma"":""ארז"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-2f0c2c41378c6c17,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 4262. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-6b4ef6367745d3a3
05d0-05d0-05e8,אארז,אֶאֱרֹז,אֶאֱרֹז,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארז,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארז"",""normalized_lemma"":""ארז"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-2f0c2c41378c6c17,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 4262. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-017a76311b929f26
05d0-05d0-05e8,אארוב,אארוב,אארוב,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארב,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארב"",""normalized_lemma"":""ארב"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-b2bf52c7b46e4182,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 6256. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-7fb70de93376490b
05d0-05d0-05e8,אארב,אֶאֱרֹב,אֶאֱרֹב,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארב,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארב"",""normalized_lemma"":""ארב"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-b2bf52c7b46e4182,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 6256. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-2ada7971ff92a4d2
05d0-05d0-05e8,אאריכ,אאריך,אאריך,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,דברים נאמרו לא אאריך בזכרונם,אאריך,דברים; נאמרו; לא; בזכרונם,Akeidat Yitzchak 7:1:8,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_7:1:8,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-1fb88539b43bc8ca
05d0-05d0-05e8,אאריכ,אאריך,אאריך,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,בפנים נחמדים ומה אאריך בזה עוד והנה,אאריך,בפנים; נחמדים; ומה; בזה; עוד; והנה,Akeidat Yitzchak 55:1:16,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_55:1:16,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-21e1679d28ff498d
05d0-05d0-05e8,אאריכ,אאריך,אאריך,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,יגל מאד ומה אאריך עוד מדברים האלו,אאריך,יגל; מאד; ומה; עוד; מדברים; האלו,Akeidat Yitzchak 13:1:4,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_13:1:4,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-2c483839c6eb61dd
05d0-05d0-05e8,אאריכ,אאריך,אאריך,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,הם רבים לא אאריך בביאורם רק מה,אאריך,הם; רבים; לא; בביאורם; רק; מה,Akeidat Yitzchak 57:1:6,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_57:1:6,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-388a6c04708ea2ce
05d0-05d0-05e8,אאריכ,אַאֲרִיךְ,אַאֲרִיךְ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of האריך,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""האריך"",""normalized_lemma"":""האריכ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-27eae42b889fc910,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 13171. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-d1a8be54a8d4e925
05d0-05d0-05e8,אאריכ,אאריך,אאריך,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to lengthen, to prolong",Source-backed citable paraphrase route; displayed percent is the route match percent.,יגל מאד ומה אאריך עוד מדברים האלו,אאריך,יגל; מאד; ומה; עוד; מדברים; האלו,Akeidat Yitzchak 13:1:4,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-27eae42b889fc910; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_13:1:4,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 13171. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-6da2de25f680bd3b
05d0-05d0-05e8,אאריכ,אאריך,אאריך,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to lengthen, to prolong",Source-backed citable paraphrase route; displayed percent is the route match percent.,דברים נאמרו לא אאריך בזכרונם,אאריך,דברים; נאמרו; לא; בזכרונם,Akeidat Yitzchak 7:1:8,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-27eae42b889fc910; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_7:1:8,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 13171. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c198f36e83198a03
05d0-05d0-05e8,אאריכ,אאריך,אאריך,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to lengthen, to prolong",Source-backed citable paraphrase route; displayed percent is the route match percent.,בפנים נחמדים ומה אאריך בזה עוד והנה,אאריך,בפנים; נחמדים; ומה; בזה; עוד; והנה,Akeidat Yitzchak 55:1:16,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-27eae42b889fc910; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_55:1:16,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 13171. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-c44eed72a4af6a56
05d0-05d0-05e8,אאריכ,אאריך,אאריך,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,form definition plus licensed workbench usage,Hebrew,"to lengthen, to prolong",Source-backed citable paraphrase route; displayed percent is the route match percent.,הם רבים לא אאריך בביאורם רק מה,אאריך,הם; רבים; לא; בביאורם; רק; מה,Akeidat Yitzchak 57:1:6,akeidat-yitzchak,Akeidat Yitzchak,92,20,72,92,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Akeidat Yitzchak, Pressburg 1849",kaikki; hebrew_source_text,kaikki-27eae42b889fc910; source-version-14bd52324e606c08,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Akeidat_Yitzchak_57:1:6,forms; form tags; lemma glosses; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 13171. Form route points back to the licensed lemma gloss row.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-f1fb69ae4b6837d9
05d0-05d0-05e8,אארוג,אארוג,אארוג,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארג,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארג"",""normalized_lemma"":""ארג"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-8df9f225bff96daf,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 15856. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-4eb3914a2973077d
05d0-05d0-05e8,אארג,אֶאֱרֹג,אֶאֱרֹג,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארג,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארג"",""normalized_lemma"":""ארג"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-8df9f225bff96daf,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 15856. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-6b805a10ad5ffc96
05d0-05d0-05e8,אארש,אֲאָרֵשׂ,אֲאָרֵשׂ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אירש,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אירש"",""normalized_lemma"":""אירש"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-5dfe440dc59156b9,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16477. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-07e67682aa6ef519
05d0-05d0-05e8,אארגנ,אֲאַרְגֵּן,אֲאַרְגֵּן,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of ארגן,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""ארגן"",""normalized_lemma"":""ארגנ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-7713abb2da94922f,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16550. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-245e2e657e4ed89c
05d0-05d0-05e8,אארכ,אָאֳרַךְ,אָאֳרַךְ,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of הוארך,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""הוארך"",""normalized_lemma"":""הוארכ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-2c5b4608baacc24a,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16799. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-780d539a5c5b4ce1
05d0-05d0-05e8,אארבא,אארבא,אארבא,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,לחבריה וכו דעבר אארבא יהיב ד זוזי,אארבא,לחבריה; וכו; דעבר; יהיב; ד; זוזי,Akeidat Yitzchak 20:1:5,akeidat-yitzchak,Akeidat Yitzchak,100,0,100,100,,false,evidence,,,,,,1,"Akeidat Yitzchak, Pressburg 1849",hebrew_source_text,source-version-14bd52324e606c08,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Akeidat_Yitzchak_20:1:5,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-27829d41c85e4307
05d0-05d0-05e9,אאשרר,אֲאַשְׁרֵר,אֲאַשְׁרֵר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אשרר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אשרר"",""normalized_lemma"":""אשרר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-0ae3f2151d0cde26,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3631. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-a4da43701d608c67
05d0-05d0-05e9,אאשר,אֲאַשֵּׁר,אֲאַשֵּׁר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אישר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אישר"",""normalized_lemma"":""אישר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-0b6874219c5a420f,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3990. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-2f2a6599ecfba167
05d0-05d0-05e9,אאשר,אֲאֻשַּׁר,אֲאֻשַּׁר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אושר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אושר"",""normalized_lemma"":""אושר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-4d612b5683ecd1ec,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3989. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-8241a6bca960467b
05d0-05d0-05e9,אאשימ,אַאֲשִׁים,אַאֲשִׁים,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of האשים,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""האשים"",""normalized_lemma"":""האשימ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-bbf47422d96812ad,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 5460. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-70f11a5794492cb9
