work_id,units,parsed_units,unparsed_units,parse_laws,max_chapter,coordinate_collisions,y_state
"pby/berl-katznelson/לבואו-של-אב-כהן-5759",20,20,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/berl-katznelson/לבואו-של-יהודה-קופמן-10990",6,6,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/berl-katznelson/לבואו-של-מוצקין-10991",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/לדברי-הנציב-18311",14,14,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/להערכת-מפעל-האלף-18479",27,27,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/berl-katznelson/להצעתו-של-החבר-יוסף-טרומפלדור-2666",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/berl-katznelson/להתחדשות-ה-קונטרס-8524",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/לועידת-המורים-10939",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/לזכויות-לשוננו-11393",14,14,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/לזכר-מוכר-ספרים-יקר-המציאות-10983",36,36,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/berl-katznelson/לחברי-ב-אוהל-4071",34,34,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/berl-katznelson/לחג-העשור-10973",42,42,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/berl-katznelson/לייסוד-בנק-הפועלים-5925",24,24,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/berl-katznelson/לכבוד-יהושע-חנקין-8360",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/ללא-התגלות-11383",26,26,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/berl-katznelson/למועצת-אחדות-העבודה-8232",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/למחרת-ההחלטות-10979",14,14,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/למען-הקרן-הקימת-7037",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/לנשמת-א-ויטר-3113",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/לעבודת-התרבות-של-הנוער-העובד-10960",17,17,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/berl-katznelson/לקראת-הימים-הבאים-1427",121,121,0,"FLAT_UNIT",121,0,"FULLY_PARSED"
"pby/berl-katznelson/לשאלות-הכיוון-החינוכי-בעבודתנו-11002",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/berl-katznelson/לשאלות-המשטר-המדיני-בארץ-18528",45,45,0,"FLAT_UNIT",53,0,"FULLY_PARSED"
"pby/berl-katznelson/לשאלות-ועידתנו-השלישית-10947",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/לשאלת-הסוכנות-היהודית-3403",15,15,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/berl-katznelson/לשבור-את-המשבר-10933",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/לתנועת-החלוץ-6245",35,35,0,"FLAT_UNIT",36,0,"FULLY_PARSED"
"pby/berl-katznelson/מ-בני-משה-עד-אחדות-העבודה-11382",26,26,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/berl-katznelson/מבפנים-7746",48,48,0,"FLAT_UNIT",50,0,"FULLY_PARSED"
"pby/berl-katznelson/מדוע-אין-הנוער-שלנו-קורא-ספרות-אידיש-10985",69,69,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/berl-katznelson/מה-בפינו-ליום-מחר-13722",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/berl-katznelson/מה-לפנים-13723",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/מהו-הלקח-לציבור-הבוחרים-בתל-אביב-18320",18,18,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/berl-katznelson/מהי-סוף-סוף-דעתו-של-מ-ג-10946",36,36,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/berl-katznelson/מול-פני-הגזירה-18478",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/מועצת-ישובי-העמק-2480",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/מורי-הדור-או-בני-מרוז-18531",21,21,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/berl-katznelson/מושב-ברלין-ב-18312",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/מחבר-לחבר-461",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/מידות-ההגיון-10978",35,35,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/berl-katznelson/מילואים-לתולדותיו-של-אהרן-ליברמן-עורך-האמת-8426",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/berl-katznelson/מכאוב-הסופר-11880",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/מלפני-היציאה-11392",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/ממכתבים-אל-חברים-11390",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/ממכתבים-על-ההתנדבות-לגדוד-העברי-4573",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/ממצור-לבצרון-18474",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/מן-הדרך-5994",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/מן-המבוכה-569",15,15,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/מן-המיצר-3526",13,13,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/berl-katznelson/מעוללות-אחד-העם-18526",20,20,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/berl-katznelson/מעולם-התוהו-11394",10,10,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/berl-katznelson/מעשה-פתח-תקוה-וערכו-10967",31,31,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/berl-katznelson/מעשי-להטים-3500",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/מעשי-תקפו-של-המזרחי-6060",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/מרשמי-ה-לייויק-ברוסיה-6708",37,37,0,"FLAT_UNIT",38,0,"FULLY_PARSED"
"pby/berl-katznelson/משפט-צדק-2038",28,28,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/berl-katznelson/מתוך-העבודה-5600",81,81,0,"FLAT_UNIT",86,0,"FULLY_PARSED"
"pby/berl-katznelson/נגד-אחדות-העבודה-4720",13,13,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/berl-katznelson/נגיעות-4321",30,30,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/berl-katznelson/נדבר-גלויות-10982",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/נוכח-המצב-6316",31,31,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/berl-katznelson/נח-שפירא-11387",7,7,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/berl-katznelson/נחלת-יהודה-7687",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/נחמיה-דה-לימה-11884",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/berl-katznelson/ניר-4021",81,81,0,"FLAT_UNIT",82,0,"FULLY_PARSED"
"pby/berl-katznelson/נעמוד-על-נפשותינו-18458",13,13,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/berl-katznelson/נקם-או-טיהור-10948",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/סמלים-וסיסמאות-10962",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/עבודה-7228",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/berl-katznelson/עבודה-חקלאית-ישובית-בירושלים-ובקרבתה-6569",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/berl-katznelson/עבודתנו-התרבותית-15072",39,39,0,"FLAT_UNIT",39,0,"FULLY_PARSED"
"pby/berl-katznelson/עדות-בישראל-10987",40,40,0,"FLAT_UNIT",41,0,"FULLY_PARSED"
"pby/berl-katznelson/עוד-שלב-3310",30,30,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/berl-katznelson/עין-רואה-ו-קורצת-10942",24,24,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/berl-katznelson/על-דבר-10954",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/berl-katznelson/על-דבר-עבודה-עברית-בחוה-הרטוב-8389",16,16,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/berl-katznelson/על-האיחוד-10964",46,46,0,"FLAT_UNIT",48,0,"FULLY_PARSED"
"pby/berl-katznelson/על-החרבות-5092",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/berl-katznelson/על-הלשכה-המשותפת-18346",11,11,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/על-המבוכה-11001",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/berl-katznelson/על-המצב-בארץ-10940",59,59,0,"FLAT_UNIT",60,0,"FULLY_PARSED"
"pby/berl-katznelson/על-המשכורות-בקרבנו-3458",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/על-העיקר-בשעה-זו-אין-הלב-שועה-3432",16,16,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/berl-katznelson/על-הקיבוץ-הארצי-10989",20,20,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/berl-katznelson/על-מבשר-העליה-וההתישבות-העובדת-11881",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/על-מה-נזעקו-בעלי-התעשיה-3341",29,29,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/berl-katznelson/על-מושבי-הפועלים-2794",30,30,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/berl-katznelson/על-מות-בוריס-קריצ-בסקי-2476",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/על-ספסל-הנאשמים-10999",14,14,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/על-קברו-של-אלכסנדר-זייד-11882",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/על-שכונת-העובדים-והקרן-הקימת-8103",23,23,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/berl-katznelson/עם-גאולת-מפרץ-חיפה-18314",43,43,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/berl-katznelson/עם-חודש-ההסתדרות-15073",69,69,0,"FLAT_UNIT",69,0,"FULLY_PARSED"
"pby/berl-katznelson/עם-תקנות-ה-כנסת-10971",31,31,0,"FLAT_UNIT",34,0,"FULLY_PARSED"
"pby/berl-katznelson/עמדה-2979",26,26,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/berl-katznelson/ערב-הפתיחה-של-הקונגרס-הששה-עשר-18322",18,18,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/berl-katznelson/ערב-הקונגרס-החמישה-עשר-10956",21,21,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/berl-katznelson/ערב-קונגרס-3376",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/עשור-ל-הבימה-18313",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/עשר-שנים-לפטירתו-של-א-ד-גורדון-11384",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/berl-katznelson/פולמוס-וייטשפל-18524",28,28,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/berl-katznelson/פרצה-10937",21,21,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/berl-katznelson/פשר-הנאום-18317",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/פתיחה-ל-בעבודה-5281",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/berl-katznelson/פתיחה-ל-קונטרס-3947",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/berl-katznelson/פתיחה-לקובץ-הקבוצה-8554",12,12,0,"FLAT_UNIT",13,0,"FULLY_PARSED"
"pby/berl-katznelson/פתיחה-ל״ילקוט-אחדות-העבודה״-כרך-ב׳-18461",10,10,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/berl-katznelson/צדק-לאומים-7554",27,27,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/berl-katznelson/קבלת-פנים-למשלחת-הפועלים-מאמריקה-18523",24,24,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/berl-katznelson/קלות-וחמורות-על-מאגדי-הרוח-3449",58,58,0,"FLAT_UNIT",62,0,"FULLY_PARSED"
"pby/berl-katznelson/קרל-נטר-10988",20,20,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/berl-katznelson/קתדרת-המריבה-10996",30,30,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/berl-katznelson/ר-אבא-10992",14,14,0,"FLAT_UNIT",15,0,"FULLY_PARSED"
"pby/berl-katznelson/רופין-8268",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/berl-katznelson/רשימות-מגידול-ירקות-בכנרת-בשנת-תרע-ו-11388",69,69,0,"FLAT_UNIT",71,0,"FULLY_PARSED"
"pby/berl-katznelson/שאגה-לקרקע-900",10,10,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/berl-katznelson/שאלה-4389",6,6,0,"FLAT_UNIT",7,0,"FULLY_PARSED"
"pby/berl-katznelson/שאלת-הארגונים-המפלגתיים-בנוער-העובד-10961",7,7,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/berl-katznelson/שביתת-המורים-18319",13,13,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/berl-katznelson/שלוש-תמיהות-4328",18,18,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/berl-katznelson/שלמה-קפלן-945",9,9,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/berl-katznelson/שנת-חיים-למלאות-שנה-דבר-10935",23,23,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/berl-katznelson/תעודה-עלובה-ומעליבה-10975",29,29,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-לד-ר-י-ל-מגנס-13724",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-לדברי-חברים-3373",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-לדברי-חברים-בועידת-האיחוד-הועידה-החקלאית-1847",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-לה-ייבין-10969",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-לויכוח-בתוך-בימי-שפל-ומשבר-11000",41,41,0,"FLAT_UNIT",42,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-למתוכחים-10965",37,37,0,"FLAT_UNIT",40,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-מאת-העורך-10944",25,25,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובה-שניה-מאת-העורך-10945",31,31,0,"FLAT_UNIT",32,0,"FULLY_PARSED"
"pby/berl-katznelson/תשובות-למכתבי-חברים-8201",19,19,0,"FLAT_UNIT",20,0,"FULLY_PARSED"
"pby/bialik/א-ל-פסטרנק-2540",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/bialik/אגדת-שלושה-וארבעה-נוסח-שני-5530",299,299,0,"FLAT_UNIT",299,0,"FULLY_PARSED"
"pby/bialik/אגודת-הסופרים-ועתונה-6180",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/bialik/אגרת-קטנה-5534",92,92,0,"FLAT_UNIT",92,0,"FULLY_PARSED"
"pby/bialik/אדם-וקנינו-301",6,6,0,"FLAT_UNIT",6,0,"FULLY_PARSED"
"pby/bialik/אהה-לו-ידעתי-איך-אשכם-4452",17,17,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/bialik/אוי-מלב-בוקעת-6565",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/bialik/אופנים-6629",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/bialik/אחים-לצרה-3810",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/bialik/אחרי-הדמעות-2228",51,51,0,"FLAT_UNIT",51,0,"FULLY_PARSED"
"pby/bialik/אחרי-מותי-4771",36,36,0,"FLAT_UNIT",36,0,"FULLY_PARSED"
"pby/bialik/אחת-שתים-5666",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/bialik/אילה-1657",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/bialik/אין-זאת-כי-רבת-צררתונו-1287",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/bialik/אכן-גם-זה-מוסר-אלהים-5217",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/bialik/אל-האגדה-4450",51,51,0,"FLAT_UNIT",51,0,"FULLY_PARSED"
"pby/bialik/אל-הציפור-20",67,67,0,"FLAT_UNIT",67,0,"FULLY_PARSED"
"pby/bialik/אל-תראו-6631",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/bialik/אלוף-בצלות-ואלוף-שום-1231",81,81,0,"FLAT_UNIT",81,0,"FULLY_PARSED"
"pby/bialik/אליהו-הנביא-4236",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/bialik/אלמנות-2474",128,128,0,"FLAT_UNIT",128,0,"FULLY_PARSED"
"pby/bialik/אלף-בית-1842",56,56,0,"FLAT_UNIT",56,0,"FULLY_PARSED"
"pby/bialik/אם-ועוללה-2729",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/bialik/אם-יש-את-נפשך-לדעת-4173",70,70,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/bialik/אמי-זכרונה-לברכה-3680",45,45,0,"FLAT_UNIT",45,0,"FULLY_PARSED"
"pby/bialik/אנגליה-וארץ-ישראל-1226",4,4,0,"FLAT_UNIT",4,0,"FULLY_PARSED"
"pby/bialik/אניה-3175",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/bialik/אצבעוני-3492",51,51,0,"FLAT_UNIT",51,0,"FULLY_PARSED"
"pby/bialik/ארח-חיים-ציוני-3232",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/bialik/אריה-בעל-גוף-6051",158,158,0,"FLAT_UNIT",158,0,"FULLY_PARSED"
"pby/bialik/ארץ-ישראל-3812",21,21,0,"FLAT_UNIT",21,0,"FULLY_PARSED"
"pby/bialik/באהל-התורה-5924",43,43,0,"FLAT_UNIT",43,0,"FULLY_PARSED"
"pby/bialik/באספת-היסוד-של-שוחרי-האוניברסיטה-סניף-רחובות-567",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/bialik/באר-2349",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/bialik/בבה-ועגלתה-4567",10,10,0,"FLAT_UNIT",10,0,"FULLY_PARSED"
"pby/bialik/בבית-אבא-4949",108,108,0,"FLAT_UNIT",108,0,"FULLY_PARSED"
"pby/bialik/בהבטחות-שוא-697",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/bialik/בועידת-הסופרים-191",37,37,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/bialik/ביום-קיץ-יום-חם-2727",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/bialik/בין-נהר-פרת-ונהר-חדקל-4055",62,62,0,"FLAT_UNIT",63,0,"FULLY_PARSED"
"pby/bialik/בית-עולם-2037",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/bialik/בכרכי-ים-3684",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/bialik/בלבים-6182",24,24,0,"FLAT_UNIT",24,0,"FULLY_PARSED"
"pby/bialik/בליל-הרעש-5594",111,111,0,"FLAT_UNIT",111,0,"FULLY_PARSED"
"pby/bialik/בנכר-891",27,27,0,"FLAT_UNIT",27,0,"FULLY_PARSED"
"pby/bialik/בעיר-ההרגה-1784",275,275,0,"FLAT_UNIT",275,0,"FULLY_PARSED"
"pby/bialik/בערב-היום-5860",41,41,0,"FLAT_UNIT",41,0,"FULLY_PARSED"
"pby/bialik/ברכות-למנדלי-מוכר-ספרים-2034",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/bialik/ברכת-המזון-4191",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/bialik/ברכת-עם-3604",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/bialik/ברכת-עם-קטע-3939",4,4,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/bialik/בשדה-4192",59,59,0,"FLAT_UNIT",59,0,"FULLY_PARSED"
"pby/bialik/בשולי-יצירות-ציירים-5599",62,62,0,"FLAT_UNIT",62,0,"FULLY_PARSED"
"pby/bialik/בשורה-925",49,49,0,"FLAT_UNIT",49,0,"FULLY_PARSED"
"pby/bialik/בשל-תפוח-5793",80,80,0,"FLAT_UNIT",80,0,"FULLY_PARSED"
"pby/bialik/בשעה-זו-4648",16,16,0,"FLAT_UNIT",16,0,"FULLY_PARSED"
"pby/bialik/בת-ישראל-5060",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/bialik/בתשובתי-25",22,22,0,"FLAT_UNIT",22,0,"FULLY_PARSED"
"pby/bialik/גבעולי-אשתקד-5919",23,23,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/bialik/גד-הגבור-3611",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/bialik/גורל-הספר-והתרבות-893",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/bialik/גם-בהתערותו-לעיניכם-4367",29,29,0,"FLAT_UNIT",29,0,"FULLY_PARSED"
"pby/bialik/גמדי-ליל-4854",71,71,0,"FLAT_UNIT",71,0,"FULLY_PARSED"
"pby/bialik/גן-עדן-התחתון-1905",70,70,0,"FLAT_UNIT",70,0,"FULLY_PARSED"
"pby/bialik/דב-6177",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/bialik/דביר-ומוריה-סקירה-קצרה-על-גדולם-והתפתחותם-5153",36,36,0,"FLAT_UNIT",37,0,"FULLY_PARSED"
"pby/bialik/דבר-4320",67,67,0,"FLAT_UNIT",67,0,"FULLY_PARSED"
"pby/bialik/דברי-פרידה-ליהדות-האמריקאית-3025",9,9,0,"FLAT_UNIT",9,0,"FULLY_PARSED"
"pby/bialik/דברי-פתיחה-1660",5,5,0,"FLAT_UNIT",5,0,"FULLY_PARSED"
"pby/bialik/דברים-אחרונים-3681",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/bialik/דג-ביבשה-4846",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/bialik/דוד-הרועה-4713",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
"pby/bialik/דוד-והצרעה-והעכביש-5718",11,11,0,"FLAT_UNIT",11,0,"FULLY_PARSED"
"pby/bialik/דמעה-נאמנה-3932",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/bialik/דרכי-התיאטרון-העברי-455",33,33,0,"FLAT_UNIT",33,0,"FULLY_PARSED"
"pby/bialik/האופה-והקטף-4015",31,31,0,"FLAT_UNIT",31,0,"FULLY_PARSED"
"pby/bialik/האריה-הלבן-4502",19,19,0,"FLAT_UNIT",19,0,"FULLY_PARSED"
"pby/bialik/הבחור-3367",53,53,0,"FLAT_UNIT",54,0,"FULLY_PARSED"
"pby/bialik/הבחור-מפאדובה-2790",22,22,0,"FLAT_UNIT",23,0,"FULLY_PARSED"
"pby/bialik/הברכה-4387",212,212,0,"FLAT_UNIT",212,0,"FULLY_PARSED"
"pby/bialik/הדג-בחכה-4317",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/bialik/הדעה-החיטית-5150",56,56,0,"FLAT_UNIT",56,0,"FULLY_PARSED"
"pby/bialik/הולכת-את-מעמי-895",57,57,0,"FLAT_UNIT",57,0,"FULLY_PARSED"
"pby/bialik/החצוצרה-נתבישה-6501",118,118,0,"FLAT_UNIT",118,0,"FULLY_PARSED"
"pby/bialik/היא-יושבה-לחלון-778",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/bialik/היה-ערב-הקיץ-4570",35,35,0,"FLAT_UNIT",35,0,"FULLY_PARSED"
"pby/bialik/הירושה-2603",18,18,0,"FLAT_UNIT",18,0,"FULLY_PARSED"
"pby/bialik/היתום-המשרת-2853",14,14,0,"FLAT_UNIT",14,0,"FULLY_PARSED"
"pby/bialik/הכניסיני-תחת-כנפך-3871",4,4,0,"FLAT_UNIT",26,0,"FULLY_PARSED"
"pby/bialik/הם-מתנערים-מעפר-186",30,30,0,"FLAT_UNIT",30,0,"FULLY_PARSED"
"pby/bialik/המחפש-5595",12,12,0,"FLAT_UNIT",12,0,"FULLY_PARSED"
"pby/bialik/המכונית-4014",66,66,0,"FLAT_UNIT",66,0,"FULLY_PARSED"
"pby/bialik/המליץ-הצפירה-וצבע-הנייר-3222",65,65,0,"FLAT_UNIT",65,0,"FULLY_PARSED"
"pby/bialik/המלך-שלמה-ומלכת-שבא-1600",55,55,0,"FLAT_UNIT",55,0,"FULLY_PARSED"
"pby/bialik/המנוח-לוינסקי-2973",28,28,0,"FLAT_UNIT",28,0,"FULLY_PARSED"
"pby/bialik/המערה-וחרב-הפחה-2855",25,25,0,"FLAT_UNIT",25,0,"FULLY_PARSED"
"pby/bialik/המתמיד-6113",526,526,0,"FLAT_UNIT",526,0,"FULLY_PARSED"
"pby/bialik/הנער-ביער-2286",254,254,0,"FLAT_UNIT",254,0,"FULLY_PARSED"
"pby/bialik/הנער-דוד-3241",44,44,0,"FLAT_UNIT",44,0,"FULLY_PARSED"
"pby/bialik/הסופר-העברי-והספרות-העברית-6244",17,17,0,"FLAT_UNIT",17,0,"FULLY_PARSED"
"pby/bialik/הספד-על-חיים-ארלוזורוב-5410",8,8,0,"FLAT_UNIT",8,0,"FULLY_PARSED"
