work_id,representation_id,selection_kind,selection_key,unit_count,source_metadata_path,source_metadata_sha256,source_title,version_title,source_url,raw_license,attribution_required,credit_state,credit_line,credit_authority_version_document_id,credit_authority_document_oid,exact_license_url,exact_license_version,license_url_evidence_state,attribution_bundle_state,deployment_missing_evidence_axes_json,distribution_posture,parent_mapping_version_title,parent_mapping_version_source,parent_mapping_raw_license,parent_child_selection_relation
tanakh/ii-samuel,REP-C7F19ADAD0CE113A7EA3258A,SEALED_SEFARIA_VERSION,sefaria:0,16,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-ii-samuel-raw-html-tag-boundary-repair-accepted-3845-v1/pass/tanakh-ii-samuel-8abf6c968f.json,e0644f6f0dc08d08755f2073088020fb985ec5ef39faee587405562f3484641f,II Samuel,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-FD8E2DC39A026F7DC0A68F2F,5497bf57fbfba238003bbb0a,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/ii-samuel,REP-C7F19ADAD0CE113A7EA3258A,SEALED_SEFARIA_VERSION,sefaria:1,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-ii-samuel-raw-html-tag-boundary-repair-accepted-3845-v1/pass/tanakh-ii-samuel-8abf6c968f.json,e0644f6f0dc08d08755f2073088020fb985ec5ef39faee587405562f3484641f,II Samuel,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-89C8D2D5E664D1CBA8331949,5497c0c1fbfba238003c15eb,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/ii-samuel,REP-C7F19ADAD0CE113A7EA3258A,SEALED_SEFARIA_VERSION,sefaria:2,9,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-ii-samuel-raw-html-tag-boundary-repair-accepted-3845-v1/pass/tanakh-ii-samuel-8abf6c968f.json,e0644f6f0dc08d08755f2073088020fb985ec5ef39faee587405562f3484641f,II Samuel,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-FF2A95913B4D297B482C9AC9,5497c25afbfba238003c70c4,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/ii-samuel,REP-C7F19ADAD0CE113A7EA3258A,SEALED_SEFARIA_VERSION,sefaria:4,665,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-ii-samuel-raw-html-tag-boundary-repair-accepted-3845-v1/pass/tanakh-ii-samuel-8abf6c968f.json,e0644f6f0dc08d08755f2073088020fb985ec5ef39faee587405562f3484641f,II Samuel,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-37DE1299915D848397F43D82 | Document OID: 5ffdb212823e0917c348c93d | Title: II Samuel | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-37DE1299915D848397F43D82,5ffdb212823e0917c348c93d,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-isaiah-56-10-accepted-3824-v1/pass/isaiah-56-10-96d3ce5e0e.json,1,rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-isaiah-56-10-accepted-3824-v1/pass/isaiah-56-10-96d3ce5e0e.json,9900cda55c09e6b737e74b7d34fae464ea00ddd419084b9a09004126f5f0133b,isaiah 56:10,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%A0%D7%95+%D7%99&oldid=319169,CC BY-SA 4.0,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: isaiah 56:10 | Version: Hebrew Wikisource Miqra according to the Masorah - accented edition | URL: https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%A0%D7%95+%D7%99&oldid=319169 | License: CC BY-SA 4.0,,,https://creativecommons.org/licenses/by-sa/4.0/deed.he,4.0,EXACT_EXTERNAL_RIGHTS_URL,PASS_EXTERNAL_SELECTION_CREDIT_AND_EXACT_RIGHTS_URL,[],READY_EXACT_SELECTION_LICENSE_DEPLOYMENT,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%A0%D7%95+%D7%99&oldid=319169,CC BY-SA 4.0,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-isaiah-accepted-3824-v1/pass/isaiah-44-14-24a345023a.json,1,rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-isaiah-accepted-3824-v1/pass/isaiah-44-14-24a345023a.json,95c6ab703721136654edc77630c920e975f795c6a601652789512c5eaada14cf,isaiah 44:14,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%9E%D7%93+%D7%99%D7%93&oldid=318947,CC BY-SA 4.0,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: isaiah 44:14 | Version: Hebrew Wikisource Miqra according to the Masorah - accented edition | URL: https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%9E%D7%93+%D7%99%D7%93&oldid=318947 | License: CC BY-SA 4.0,,,https://creativecommons.org/licenses/by-sa/4.0/deed.he,4.0,EXACT_EXTERNAL_RIGHTS_URL,PASS_EXTERNAL_SELECTION_CREDIT_AND_EXACT_RIGHTS_URL,[],READY_EXACT_SELECTION_LICENSE_DEPLOYMENT,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95+%D7%9E%D7%93+%D7%99%D7%93&oldid=318947,CC BY-SA 4.0,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,SEALED_SEFARIA_VERSION,sefaria:0,24,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-wikisource-isaiah-two-exact-accepted-3824-v1/pass/tanakh-isaiah-810fe8e467.json,d77b6a1b8e6d98946cd581f9f797436d648dd380ab9c8211884bc1c4e7d44ee2,Isaiah,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-7D5F1EB2454185F2FC3A8E0E,5497bf7cfbfba238003bc618,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,SEALED_SEFARIA_VERSION,sefaria:1,7,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-wikisource-isaiah-two-exact-accepted-3824-v1/pass/tanakh-isaiah-810fe8e467.json,d77b6a1b8e6d98946cd581f9f797436d648dd380ab9c8211884bc1c4e7d44ee2,Isaiah,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-29C7923AED6A1E90E6967BE1,5497c0ddfbfba238003c20f9,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,SEALED_SEFARIA_VERSION,sefaria:2,49,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-wikisource-isaiah-two-exact-accepted-3824-v1/pass/tanakh-isaiah-810fe8e467.json,d77b6a1b8e6d98946cd581f9f797436d648dd380ab9c8211884bc1c4e7d44ee2,Isaiah,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-CCAB227A5F2A2C8AA9069EB1,5497c27ffbfba238003c7bd6,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/isaiah,REP-160873E7712CEB0CEAA55D7A,SEALED_SEFARIA_VERSION,sefaria:4,1209,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-wikisource-isaiah-two-exact-accepted-3824-v1/pass/tanakh-isaiah-810fe8e467.json,d77b6a1b8e6d98946cd581f9f797436d648dd380ab9c8211884bc1c4e7d44ee2,Isaiah,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-661DBC82074D77C9922A893A | Document OID: 5ffdb28e432487e8630bdfea | Title: Isaiah | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-661DBC82074D77C9922A893A,5ffdb28e432487e8630bdfea,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-14-2-fe6157187a.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-14-2-fe6157187a.json,47215606f9e191bef0362312a138bc04313138e919a9e81c9732f5fee34411d2,Jeremiah 14:2,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: Jeremiah 14:2 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-31-40-d0c735254a.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-31-40-d0c735254a.json,892f27b3b68f179c54e2aff92daf045df4c328c6e65d08245f67b5b63f9c64ef,Jeremiah 31:40,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: Jeremiah 31:40 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-39-13-9de0ca4dae.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-39-13-9de0ca4dae.json,909060b5e3360e3e9b9558dfb5b1c6601a36dedde28fd3229de72cbc5d46054b,Jeremiah 39:13,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: Jeremiah 39:13 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-48-20-8680c8b4e3.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-48-20-8680c8b4e3.json,55ec38895cb94099c8f2576b3178ee7fa96f21f7370df63781e1e6a90e935e6e,Jeremiah 48:20,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: Jeremiah 48:20 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-50-29-10d9a0fdec.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/jeremiah-50-29-10d9a0fdec.json,5b6e309984efa0665fa3ee4dd786d9109f56489265b946e43b6ef078229f4c7e,Jeremiah 50:29,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: Jeremiah 50:29 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,SEALED_SEFARIA_VERSION,sefaria:0,25,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/tanakh-jeremiah-173131d2e3.json,a38def21b4327a3baa98a58f35925ecc2c45a27cd7e8ae95e2f14bf2910252c7,Jeremiah,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-110BB24BC4435A9FF88C72A6,5497bf8dfbfba238003bcb6d,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/jeremiah,REP-3FBA726E3248F6798BBFAE56,SEALED_SEFARIA_VERSION,sefaria:1,8,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-jeremiah-raw-html-tag-boundary-accepted-3856-v1/pass/tanakh-jeremiah-173131d2e3.json,a38def21b4327a3baa98a58f35925ecc2c45a27cd7e8ae95e2f14bf2910252c7,Jeremiah,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-763374A80702F9C2F521877D,5497c0f3fbfba238003c264e,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
