work_id,credit_line,source_url,license_link
midrash/sifrei-zuta-midrashah-shel-lod,"Provider metadata: Sefaria | Version witness: ESC006-V-6B24903D7A2D29D5167B4DDE | Document OID: 66656f5f02e550af296b51d6 | Title: Sifrei Zuta; Midrashah shel Lod | Version: New York, 1968 | Source: https://www.nli.org.il/he/books/NNL_ALEPH990020285450205171/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/Sifrei%20Zuta%3B%20Midrashah%20shel%20Lod%2C%20Preface%201?context=0&commentary=0,
midrash/tanna-devei-eliyahu,Source: Tanna Devei Eliyahu | Version: he.wikisource MediaWiki current revision content | URL: https://he.wikisource.org/wiki/%D7%AA%D7%A0%D7%90_%D7%93%D7%91%D7%99_%D7%90%D7%9C%D7%99%D7%94%D7%95 | License: Wikisource SOURCE-DEFAULT CC-BY-SA 4.0,https://he.wikisource.org/wiki/%D7%AA%D7%A0%D7%90_%D7%93%D7%91%D7%99_%D7%90%D7%9C%D7%99%D7%94%D7%95,https://creativecommons.org/licenses/by-sa/4.0/
midrash/tractate-derekh-eretz-rabbah,"Source: tractate derekh eretz rabbah | Version: The Minor Tractates of the Talmud, trans. A. Cohen, London: Soncino Press, 1965 | URL: https://www.sefaria.org/Tractate_Derekh_Eretz_Rabbah | License: CC-BY",https://www.sefaria.org/Tractate_Derekh_Eretz_Rabbah,
midrash/tractate-derekh-eretz-zuta,"Source: tractate derekh eretz zuta | Version: The Minor Tractates of the Talmud, trans. A. Cohen, London: Soncino Press, 1965 | URL: https://www.sefaria.org/Tractate_Derekh_Eretz_Zuta | License: CC-BY",https://www.sefaria.org/Tractate_Derekh_Eretz_Zuta,
midrash/tractate-kallah,"Source: tractate kallah | Version: The Minor Tractates of the Talmud, trans. A. Cohen, London: Soncino Press, 1965 | URL: https://www.sefaria.org/Tractate_Kallah | License: CC-BY",https://www.sefaria.org/Tractate_Kallah,
midrash/tractate-semachot,"Source: tractate semachot | Version: The Minor Tractates of the Talmud, trans. A. Cohen, London: Soncino Press, 1965 | URL: https://www.sefaria.org/Tractate_Semachot | License: CC-BY",https://www.sefaria.org/Tractate_Semachot,
midrash/tractate-soferim,"Source: tractate soferim | Version: The Minor Tractates of the Talmud, trans. A. Cohen, London: Soncino Press, 1965 | URL: https://www.sefaria.org/Tractate_Soferim | License: CC-BY",https://www.sefaria.org/Tractate_Soferim,
midrash/vayikra-rabbah,Source: Vayikra Rabbah | Version: Hebrew Wikisource exact source index page | URL: https://he.wikisource.org/wiki/%D7%95%D7%99%D7%A7%D7%A8%D7%90_%D7%A8%D7%91%D7%94 | License: CC-BY-SA via Hebrew Wikisource exact source page,https://he.wikisource.org/wiki/%D7%95%D7%99%D7%A7%D7%A8%D7%90_%D7%A8%D7%91%D7%94,https://creativecommons.org/licenses/by-sa/4.0/
mishnah/a-new-israeli-commentary-on-pirkei-avot,"Provider metadata: Sefaria | Version witness: ESC006-V-27FF3325AD5670ED20463DED | Document OID: 59d2398fd6e4a97a4fb41640 | Title: A New Israeli Commentary on Pirkei Avot | Version: Pirke Avot, a New Israeli Commentary, by Avigdor Shinan; Jerusalem, 2009 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002690779 | License: CC-BY",https://www.sefaria.org/A_New_Israeli_Commentary_on_Pirkei_Avot,
mishnah/mishnah-shekalim,Source: mishnah shekalim | Version: William Davidson Edition - English | URL: https://www.sefaria.org/Mishnah_Shekalim | License: CC-BY-NC,https://www.sefaria.org/Mishnah_Shekalim,
mishnah/motar-kinnim,"Provider metadata: Sefaria | Version witness: ESC006-V-DF00E89A3FCABE52B25726F4 | Document OID: 59f71cb5d6e4a943b91575f4 | Title: Motar Kinnim | Version: Al Gozalav Yerahef, Motar Kinnim by Rabbi Yitzhak Aizik of Komarno, Modiin 2017 | Source: https://www.sefaria.org | License: CC-BY",https://www.sefaria.org/api/texts/Motar%20Kinnim%201?context=0&commentary=0,
musar/iggeret-haramban,Provider metadata: Sefaria | Version witness: ESC006-V-FB989426E0462B3B5D5D467B | Document OID: 54a483e5fbfba204b9e5a5a8 | Title: Iggeret HaRamban | Version: HeWiki | Source: https://he.wikisource.org/wiki/%D7%90%D7%92%D7%A8%D7%AA_%D7%94%D7%A8%D7%9E%D7%91%22%D7%9F | License: CC-BY-SA,https://www.sefaria.org/Iggeret_HaRamban,
musar/kav-hayashar,"Provider metadata: Sefaria | Version witness: ESC006-V-985A79C3E6922D4A29AAD4D5 | Document OID: 5a1acb05d6e4a943452cd377 | Title: Kav HaYashar | Version: Kav HaYashar, Metsudah Publications, 2007 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002580221 | License: CC-BY",https://www.sefaria.org/Kav_HaYashar,
musar/ma-amar-tzipita-leyeshuah,Source: Ma'amar Tzipita LeYeshuah | Version: Sefaria selected Hebrew version API: Tzipita L'Yeshuah -- Torat Emet | URL: http://www.ateret4u.com/online/f_01800.html | License: CC-BY,http://www.ateret4u.com/online/f_01800.html,
musar/mesillat-yesharim,Source: mesillat yesharim | Version: Path of the Just. Trans. Rabbi Yosef Sebag | URL: https://www.sefaria.org/Mesillat_Yesharim | License: CC-BY,https://www.sefaria.org/Mesillat_Yesharim,
musar/ohr-hatzafun,Provider metadata: Sefaria | Version witness: ESC006-V-C49D3556E3DB4CC53A415AD1 | Document OID: 6270d323ae8e47d240c84f74 | Title: Ohr HaTzafun | Version: Wikisource | Source: https://he.m.wikisource.org/wiki/%D7%90%D7%95%D7%A8_%D7%94%D7%A6%D7%A4%D7%95%D7%9F | License: CC-BY-SA,https://www.sefaria.org/api/texts/Ohr%20HaTzafun%2C%20Bereshit%2C%20I%201?context=0&commentary=0,
musar/ohr-yisrael,"Source: Ohr Yisrael | Version: Ohr Yisrael haMenukad, Jerusalem 1997 | URL: https://www.sefaria.org/api/texts/Ohr%20Yisrael%2C%20Introduction%201?context=0&commentary=0 | License: CC-BY-NC",https://www.sefaria.org/api/texts/Ohr%20Yisrael%2C%20Introduction%201?context=0&commentary=0,
musar/orchot-chaim-lharosh,"Source: orchot chaim lharosh | Version: Orchot Chayim, trans. Reuven Brauner, 2014 | URL: https://www.sefaria.org/Orchot_Chaim_L'HaRosh | License: CC-BY",https://www.sefaria.org/Orchot_Chaim_L'HaRosh,
musar/shevet-musar,"Provider metadata: Sefaria | Version witness: ESC006-V-6DD1CD1C490CB37023252630 | Document OID: 5a2559f2d6e4a974ae49e344 | Title: Shevet Musar | Version: Shevet Musar, Wilhermsdorf 1738 | Source: https://he.wikisource.org/wiki/%D7%A9%D7%91%D7%98_%D7%9E%D7%95%D7%A1%D7%A8 | License: CC-BY-SA",https://www.sefaria.org/Shevet_Musar,
musar/sichot-avodat-levi,"Provider metadata: Sefaria | Version witness: ESC006-V-6898CA3CD86CDAE42BDA926F | Document OID: 5b0d52c11ffa7e001a3c9e4f | Title: Sichot Avodat Levi | Version: Sichot Avodat Levi, Baltimore, 2018 | Source: https://www.nli.org.il/he/books/NNL_ALEPH004409289 | License: CC-BY",https://www.sefaria.org/Sichot_Avodat_Levi,
musar/the-improvement-of-the-moral-qualities,Source: The Improvement of the Moral Qualities | Version: Hebrew Wikisource exact source index page | URL: https://he.wikisource.org/wiki/%D7%AA%D7%99%D7%A7%D7%95%D7%9F_%D7%9E%D7%99%D7%93%D7%95%D7%AA_%D7%94%D7%A0%D7%A4%D7%A9 | License: CC-BY-SA via Hebrew Wikisource exact source page,https://he.wikisource.org/wiki/%D7%AA%D7%99%D7%A7%D7%95%D7%9F_%D7%9E%D7%99%D7%93%D7%95%D7%AA_%D7%94%D7%A0%D7%A4%D7%A9,https://creativecommons.org/licenses/by-sa/4.0/
musar/yesod-hateshuvah,Source: Yesod HaTeshuvah | Version: Hebrew Wikisource exact completed source page | URL: https://he.wikisource.org/wiki/%D7%99%D7%A1%D7%95%D7%93_%D7%94%D7%AA%D7%A9%D7%95%D7%91%D7%94 | License: CC-BY-SA via Hebrew Wikisource exact source page,https://he.wikisource.org/wiki/%D7%99%D7%A1%D7%95%D7%93_%D7%94%D7%AA%D7%A9%D7%95%D7%91%D7%94,https://creativecommons.org/licenses/by-sa/4.0/
other/derush-chiddushei-halevanah,"Provider metadata: Sefaria | Version witness: ESC006-V-B24FBD41C675CB8CEB8ED6E8 | Document OID: 5b0bc1d9f746f30016ee70fe | Title: Derush Chiddushei HaLevanah | Version: Chidushei HaLevana, The Cycles of the Renewal of the Moon, 2017 | Source: https://www.amazon.com/Chidushei-HaLevanah-Cycles-Renewal-Hebrew/dp/1983507288 | License: CC-BY",https://www.sefaria.org/Derush_Chiddushei_HaLevanah,
rav-kook/ein-ayah-bikkurim,Source: ein-ayah-bikkurim | Version: Hebrew Wikisource rendered wikitext | URL: https://he.wikisource.org/wiki/%D7%A2%D7%99%D7%9F_%D7%90%D7%99%D7%94%2F%D7%91%D7%99%D7%9B%D7%95%D7%A8%D7%99%D7%9D%2F%D7%A4%D7%A8%D7%A7_%D7%92 | License: CC-BY-SA,https://he.wikisource.org/wiki/%D7%A2%D7%99%D7%9F_%D7%90%D7%99%D7%94%2F%D7%91%D7%99%D7%9B%D7%95%D7%A8%D7%99%D7%9D%2F%D7%A4%D7%A8%D7%A7_%D7%92,
rav-kook/iggerot-harayah,Source: Iggerot HaRaayah | Version: he.wikisource MediaWiki current revision content | URL: https://he.wikisource.org/wiki/%D7%90%D7%92%D7%A8%D7%95%D7%AA_%D7%94%D7%A8%D7%90%D7%99%22%D7%94 | License: Wikisource SOURCE-DEFAULT CC-BY-SA 4.0,https://he.wikisource.org/wiki/%D7%90%D7%92%D7%A8%D7%95%D7%AA_%D7%94%D7%A8%D7%90%D7%99%22%D7%94,https://creativecommons.org/licenses/by-sa/4.0/
rav-kook/maamar-hador,Source: maamar hador | Version: Maamar Hador -- Wikisource | URL: https://www.sefaria.org/Maamar_Hador | License: CC-BY-SA,https://www.sefaria.org/Maamar_Hador,
rav-kook/maamarei-harayah,Source: Maamarei HaRaayah | Version: he.wikisource MediaWiki current revision content | URL: https://he.wikisource.org/wiki/%D7%9E%D7%90%D7%9E%D7%A8%D7%99_%D7%94%D7%A8%D7%90%D7%99%D7%94 | License: Wikisource SOURCE-DEFAULT CC-BY-SA 4.0,https://he.wikisource.org/wiki/%D7%9E%D7%90%D7%9E%D7%A8%D7%99_%D7%94%D7%A8%D7%90%D7%99%D7%94,https://creativecommons.org/licenses/by-sa/4.0/
rav-kook/musar-avikha,"Source: musar avikha | Version: Mussar Avicha; On Morals, Ethics, and Character Development. Trans. Joshua Gerstein, 2023 | URL: https://www.sefaria.org/Musar_Avikha | License: CC-BY-NC",https://www.sefaria.org/Musar_Avikha,
rav-kook/orot-ha-torah,Source: orot ha torah | Version: Orot HaTorah -- Wikisource | URL: https://www.sefaria.org/Orot_HaTorah | License: CC-BY-SA,https://www.sefaria.org/Orot_HaTorah,
rav-kook/orot-hakodesh,Source: Orot HaKodesh | Version:  | URL: https://www.sefaria.org/api/texts/Orot%20HaKodesh%201%3A1?context=0&commentary=0&ven=all | License: CC-BY-SA,https://www.sefaria.org/api/texts/Orot%20HaKodesh%201%3A1?context=0&commentary=0&ven=all,
rav-kook/orot-hatorah,Provider metadata: Sefaria | Version witness: ESC006-V-15E58355F7AC967183985F39 | Document OID: 5c598dc3178c85001ac3650e | Title: Orot HaTorah | Version: Orot HaTorah -- Wikisource | Source: https://he.wikisource.org/wiki/%D7%90%D7%95%D7%A8%D7%95%D7%AA_%D7%94%D7%AA%D7%95%D7%A8%D7%94 | License: CC-BY-SA,https://www.sefaria.org/api/texts/Orot%20HaTorah%2C%20Introduction%201?context=0&commentary=0,
rav-kook/shemonah-kevatzim,Source: Shemonah Kevatzim | Version: Hebrew Wikisource complete exact source page | URL: https://he.wikisource.org/wiki/%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A7%D7%91%D7%A6%D7%99%D7%9D | License: CC-BY-SA via Hebrew Wikisource exact source page,https://he.wikisource.org/wiki/%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A7%D7%91%D7%A6%D7%99%D7%9D,https://creativecommons.org/licenses/by-sa/4.0/
responsa/b-mareh-habazak-volume-i,Provider metadata: Sefaria | Version witness: ESC006-V-402D177D31CDE3E45E075569 | Document OID: 5c3c65244610a90056a088c3 | Title: B'Mareh HaBazak Volume I | Version: B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 1 | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20I%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-iii,Provider metadata: Sefaria | Version witness: ESC006-V-EEF62CAF1C5BE782B81365A6 | Document OID: 5bfa62152dc3bd001957e612 | Title: B'Mareh HaBazak Volume III | Version: B'Mareh HaBazak Machon Eretz Hemdah -- Part 3 | Source: http://www.eretzhemdah.org/Data/UploadedFiles/FtpUserFiles/Books/shotBemarehH/3.pdf | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20III%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-iv,Provider metadata: Sefaria | Version witness: ESC006-V-AF5E84694CED7B5884BE6312 | Document OID: 5bfa60bf2dc3bd001957df86 | Title: B'Mareh HaBazak Volume IV | Version: B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 4 | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20IV%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-ix,Provider metadata: Sefaria | Version witness: ESC006-V-F168FC5C4C5603B74564C12D | Document OID: 5bfa634c2dc3bd001957ed6e | Title: B'Mareh HaBazak Volume IX | Version:  B'Mareh HaBazak Machon Eretz Hemdah | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20IX%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-v,Provider metadata: Sefaria | Version witness: ESC006-V-A8587CDF1E61647B51281456 | Document OID: 5bfa63c52dc3bd001957f00e | Title: B'Mareh HaBazak Volume V | Version: B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 5 | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20V%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-vi,Provider metadata: Sefaria | Version witness: ESC006-V-598F170177B9D4A6DF42F4A2 | Document OID: 5bfa643a2dc3bd001957f355 | Title: B'Mareh HaBazak Volume VI | Version: B'Mareh HaBazak Machon Eretz Hemdah | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20VI%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-vii,Provider metadata: Sefaria | Version witness: ESC006-V-6B96F9D3A9C617E99B7D6BBF | Document OID: 5bfa66cacbb9270016c28100 | Title: B'Mareh HaBazak Volume VII | Version: B'Mareh HaBazak Machon Eretz Hemdah | Source: http://www.eretzhemdah.org/ebooks.asp?lang=he&top=1&PageId=3 | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20VII%201?context=0&commentary=0,
responsa/b-mareh-habazak-volume-viii,Provider metadata: Sefaria | Version witness: ESC006-V-A3A64F628F05D39A900047A5 | Document OID: 5bfa676c9910320056b0c6d8 | Title: B'Mareh HaBazak Volume VIII | Version: B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 8 | Source: http://www.eretzhemdah.org/Data/UploadedFiles/SitePages_File/123-sFileEn.pdf | License: CC-BY,https://www.sefaria.org/api/texts/B'Mareh%20HaBazak%20Volume%20VIII%201?context=0&commentary=0,
responsa/badei-haaron-sheviit,"Provider metadata: Sefaria | Version witness: ESC006-V-10FEEA5026301B14D6356F0F | Document OID: 6121f2080db67026c839423b | Title: Badei HaAron; Sheviit | Version: Responsa Badei HaAron, Otniel, 2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH003632030/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/Badei%20HaAron%3B%20Sheviit%2C%20Preface%201?context=0&commentary=0,
responsa/lakelal-velaperat,"Provider metadata: Sefaria | Version witness: ESC006-V-0A7A70E563A51B076A205A9A | Document OID: 5fa901d750a378237602a4e9 | Title: LaKelal VeLaPerat | Version: LaKelal VeLaPerat, Halakhot Ketzuvot, Jerusalem, 2017-2019 | Source: https://www.nli.org.il/he/books/NNL_ALEPH004380967/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/LaKelal%20VeLaPerat%2C%20Preface%201?context=0&commentary=0,
responsa/mahari-bruna,"Source: Mahari Bruna | Version: Sefaria selected Hebrew version API: Mahari Bruna, Jerusalem, 1960 | URL: https://www.nli.org.il/he/books/NNLALL | License: CC-BY",https://www.nli.org.il/he/books/NNLALL,
responsa/mahari-weil,"Source: Mahari Weil | Version: Sefaria selected Hebrew version API: Mahari Weil, Jerusalem, 1959 | URL: https://www.nli.org.il/he/books/NNL_ALEPH001372637 | License: CC-BY",https://www.nli.org.il/he/books/NNL_ALEPH001372637,
responsa/mishpetei-uziel,"Provider metadata: Sefaria | Version witness: ESC006-V-23B7658AFC514D233C978DA6 | Document OID: 5f3b99e5d219e2c787b055f8 | Title: Mishpetei Uziel | Version: Mishpetei Uziel, Jerusalem, 1995-2005 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001308435/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/Mishpetei%20Uziel%2C%20Volume%20I%2C%20Orach%20Chayim%201%3A1?context=0&commentary=0,
responsa/nishmat-habayit,"Provider metadata: Sefaria | Version witness: ESC006-V-951F9E6C5E23B546FA7B5B87 | Document OID: 6200ee1357448a90c1cc7e92 | Title: Nishmat HaBayit | Version: Maggid. Jerusalem, 2017 | Source: https://www.nli.org.il/he/books/NNL_ALEPH004167519/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/Nishmat%20HaBayit%2C%20Foreword%20by%20Rabbi%20Yaakov%20Warhaftig%201?context=0&commentary=0,
responsa/pe-er-hador-teshuvot-harambam,"Source: Pe'er HaDor Teshuvot HaRambam | Version: Sefaria selected Hebrew version API: Teshuvot HaRambam, Blau edition, 1961 | URL: http://beta.nli.org.il/he/books/NNL_ALEPH001297862/NLI | License: CC-BY",http://beta.nli.org.il/he/books/NNL_ALEPH001297862/NLI,
responsa/responsa-benei-banim,"Provider metadata: Sefaria | Version witness: ESC006-V-A1756610028601EC332F7AC7 | Document OID: 5ced0ea77e0b9e00181a6485 | Title: Responsa Benei Banim | Version: Responsa Benei Banim, Jerusalem 1981-2005 | Source: https://www.nli.org.il/he/books/NNL_ALEPH000827677&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=iw_IL | License: CC-BY-NC",https://www.sefaria.org/api/texts/Responsa%20Benei%20Banim%2C%20Volume%20I%2C%20Approbations%20and%20Letters%201?context=0&commentary=0,
responsa/yein-hatov,"Provider metadata: Sefaria | Version witness: ESC006-V-1B0B6B8E174313717CD82587 | Document OID: 6164156595c1631214e93cc3 | Title: Yein HaTov | Version: Jerusalem, 2006 | Source: https://www.nli.org.il/he/books/NNL_ALEPH002535816/NLI | License: CC-BY-NC",https://www.sefaria.org/api/texts/Yein%20HaTov%2C%20Approbations%201?context=0&commentary=0,
second-temple/against-apion,"Source: against apion | Version: Against Apion, translated by William Whiston | URL: https://www.sefaria.org/Against_Apion | License: CC-BY-SA",https://www.sefaria.org/Against_Apion,
second-temple/book-of-jubilees,Provider metadata: Sefaria | Version witness: ESC006-V-72DCC234CE060845EEC35F99 | Document OID: 6499a0c1394ebf0d9e058f55 | Title: Book of Jubilees | Version: Wikisource 2019 | Source: https://he.wikisource.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%99%D7%95%D7%91%D7%9C%D7%99%D7%9D | License: CC-BY-SA,https://www.sefaria.org/Book_of_Jubilees,
second-temple/letter-of-aristeas,Provider metadata: Sefaria | Version witness: ESC006-V-8662D131FA755A4DFD838789 | Document OID: 59818d6cd6e4a91577902b21 | Title: Letter of Aristeas | Version: The Letter of Aristeas -- wikisource | Source: https://he.wikisource.org/wiki/%D7%90%D7%92%D7%A8%D7%AA_%D7%90%D7%A8%D7%99%D7%A1%D7%98%D7%99%D7%90%D7%A1_(%D7%9B%D7%94%D7%A0%D7%90) | License: CC-BY-SA,https://www.sefaria.org/Letter_of_Aristeas,
second-temple/megillat-antiochus,Source: Megillat Antiochus | Version: Sefaria selected Hebrew version API: the Open Siddur Project - Aramaic | URL: http://opensiddur.org/special-days/commemorative-days/hanukah/megillat-antiokhus/ | License: CC-BY-SA,http://opensiddur.org/special-days/commemorative-days/hanukah/megillat-antiokhus/,
second-temple/the-book-of-maccabees-i,Source: the book of maccabees i | Version: Brenton's Septuagint -- updated | URL: https://www.sefaria.org/the_Book_of_Maccabees_I | License: CC-BY-SA,https://www.sefaria.org/the_Book_of_Maccabees_I,
second-temple/the-book-of-maccabees-i-kahana-translation,Source: The Book of Maccabees I (Kahana Translation) | Version: ספר המקבים | URL: https://he.wikisource.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%9E%D7%A7%D7%91%D7%99%D7%9D_%D7%90_-_%D7%9B%D7%9C_%D7%94%D7%A1%D7%A4%D7%A8 | License: CC-BY-SA via Hebrew Wikisource footer signal,https://he.wikisource.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%9E%D7%A7%D7%91%D7%99%D7%9D_%D7%90_-_%D7%9B%D7%9C_%D7%94%D7%A1%D7%A4%D7%A8,https://creativecommons.org/licenses/by-sa/4.0/
second-temple/the-midrash-of-philo,"Provider metadata: Sefaria | Version witness: ESC006-V-BC499633976AEE3538AA34C3 | Document OID: 5936af6ad6e4a927fb7b0e7b | Title: The Midrash of Philo | Version: The Midrash of Philo, by Samuel Belkin, 1989 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001117662 | License: CC-BY",https://www.sefaria.org/api/texts/The%20Midrash%20of%20Philo%202%3A4?context=0&commentary=0,
second-temple/the-testaments-of-the-twelve-patriarchs,Provider metadata: Sefaria | Version witness: ESC006-V-44E116FC62984143666281AA | Document OID: 5c4091074610a90056a0f23b | Title: The Testaments of the Twelve Patriarchs | Version: Tsavaat HaShevatim -- Wikisource | Source: https://he.wikisource.org/wiki/%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA_%D7%94%D7%A9%D7%91%D7%98%D7%99%D7%9D | License: CC-BY-SA,https://www.sefaria.org/the_Testaments_of_the_Twelve_Patriarchs,
talmud/introductions-to-the-babylonian-talmud,Provider metadata: Sefaria | Version witness: ESC006-V-E237F8661486B0F3BD290F68 | Document OID: 6397205b4ebbd283c636b134 | Title: Introductions to the Babylonian Talmud | Version: William Davidson Edition - Hebrew | Source: 'https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1' | License: CC-BY-NC,https://www.sefaria.org/api/texts/Introductions%20to%20the%20Babylonian%20Talmud%2C%20Berakhot%2C%20Introduction%20to%20Berakhot%201?context=0&commentary=0,
talmud/jerusalem-talmud-avodah-zarah,"Provider metadata: Sefaria | Version witness: ESC006-V-68A2A27C090B3F4C55903EEA | Document OID: 60f1b217b09c3f396462bbf4 | Title: Jerusalem Talmud Avodah Zarah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Avodah%20Zarah%201?context=0&commentary=0,
talmud/jerusalem-talmud-bava-batra,"Provider metadata: Sefaria | Version witness: ESC006-V-090BC9D06099CE0DE36303AC | Document OID: 60f1b21bb09c3f396462bc8d | Title: Jerusalem Talmud Bava Batra | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Bava%20Batra%201?context=0&commentary=0,
talmud/jerusalem-talmud-bava-kamma,"Provider metadata: Sefaria | Version witness: ESC006-V-9A218022CA237E1A7C383F72 | Document OID: 60f1b21fb09c3f396462bd38 | Title: Jerusalem Talmud Bava Kamma | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Bava%20Kamma%201?context=0&commentary=0,
talmud/jerusalem-talmud-bava-metzia,"Provider metadata: Sefaria | Version witness: ESC006-V-59CC7956979C0C87E1EE4AEB | Document OID: 60f1b223b09c3f396462bde1 | Title: Jerusalem Talmud Bava Metzia | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Bava%20Metzia%201?context=0&commentary=0,
talmud/jerusalem-talmud-beitzah,"Provider metadata: Sefaria | Version witness: ESC006-V-5C1C855B1B318FDCF4A5D322 | Document OID: 60f1b226b09c3f396462be3e | Title: Jerusalem Talmud Beitzah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Beitzah%201?context=0&commentary=0,
talmud/jerusalem-talmud-berakhot,"Provider metadata: Sefaria | Version witness: ESC006-V-BD3B58B96DA8B28BA5A850C0 | Document OID: 60f1b22bb09c3f396462beb3 | Title: Jerusalem Talmud Berakhot | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Berakhot%201?context=0&commentary=0,
talmud/jerusalem-talmud-bikkurim,"Provider metadata: Sefaria | Version witness: ESC006-V-763AB9F5EF42F7B64C4A7419 | Document OID: 60f1b22db09c3f396462bede | Title: Jerusalem Talmud Bikkurim | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Bikkurim%201?context=0&commentary=0,
talmud/jerusalem-talmud-chagigah,"Provider metadata: Sefaria | Version witness: ESC006-V-E6393B07E6296B09862F8FA6 | Document OID: 60f1b22fb09c3f396462bf0d | Title: Jerusalem Talmud Chagigah | Version: The Jerusalem Talmud, edition by Heinrich W. Guggenheimer. Berlin, De Gruyter, 1999-2015 | Source: https://www.nli.org.il/he/books/NNL_ALEPH001901012/NLI | License: CC-BY",https://www.sefaria.org/api/texts/Jerusalem%20Talmud%20Chagigah%201?context=0&commentary=0,
