"work_id","work_title","source_ref","anchor_id","translation","translator_notes","status"
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Vaya'avor 1:5","shaar-hakavanot-sermons-on-vayaavor-sermons-on-vayaavor-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Vaya'avor 1:6","shaar-hakavanot-sermons-on-vayaavor-sermons-on-vayaavor-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Vaya'avor 1:7","shaar-hakavanot-sermons-on-vayaavor-sermons-on-vayaavor-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Vaya'avor 1:8","shaar-hakavanot-sermons-on-vayaavor-sermons-on-vayaavor-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Vaya'avor 1:9","shaar-hakavanot-sermons-on-vayaavor-sermons-on-vayaavor-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Falling on the Face Prayer 1:1","shaar-hakavanot-sermons-on-the-falling-on-the-face-prayer-sermons-on-the-falling-on-the-face-prayer-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Falling on the Face Prayer 1:2","shaar-hakavanot-sermons-on-the-falling-on-the-face-prayer-sermons-on-the-falling-on-the-face-prayer-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Torah Reading 1:1","shaar-hakavanot-sermons-on-torah-reading-sermons-on-torah-reading-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Torah Reading 1:2","shaar-hakavanot-sermons-on-torah-reading-sermons-on-torah-reading-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Torah Reading 1:3","shaar-hakavanot-sermons-on-torah-reading-sermons-on-torah-reading-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Torah Reading 1:4","shaar-hakavanot-sermons-on-torah-reading-sermons-on-torah-reading-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:1","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:2","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:3","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:4","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:5","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:6","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:7","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:8","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:9","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:10","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:11","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:12","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:13","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:14","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Ashrei, Incense Compositions, and Aleinu 1:15","shaar-hakavanot-sermons-on-ashrei-incense-compositions-and-aleinu-sermons-on-ashrei-incense-compositions-and-aleinu-1-15","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:1","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:2","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:3","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:4","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:5","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:6","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:7","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:8","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:9","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:10","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:11","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:12","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:13","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:14","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:15","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-15","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:16","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-16","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:17","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-17","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:18","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-18","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:19","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-19","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:20","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-20","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:21","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-21","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:22","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-22","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:23","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-23","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:24","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-24","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:25","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-25","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Aleinu and the Prayer Formula 1:26","shaar-hakavanot-sermons-on-aleinu-and-the-prayer-formula-sermons-on-aleinu-and-the-prayer-formula-1-26","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Afternoon Prayers 1:1","shaar-hakavanot-sermons-on-the-afternoon-prayers-sermons-on-the-afternoon-prayers-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Afternoon Prayers 1:2","shaar-hakavanot-sermons-on-the-afternoon-prayers-sermons-on-the-afternoon-prayers-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Afternoon Prayers 1:3","shaar-hakavanot-sermons-on-the-afternoon-prayers-sermons-on-the-afternoon-prayers-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:1","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:2","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:3","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:4","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:5","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:6","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:7","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:8","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:9","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Evening Prayers 1:10","shaar-hakavanot-sermons-on-the-evening-prayers-sermons-on-the-evening-prayers-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Midnight Reparations 1:1","shaar-hakavanot-sermons-on-midnight-reparations-sermons-on-midnight-reparations-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Midnight Reparations 1:2","shaar-hakavanot-sermons-on-midnight-reparations-sermons-on-midnight-reparations-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Midnight Reparations 1:3","shaar-hakavanot-sermons-on-midnight-reparations-sermons-on-midnight-reparations-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Midnight Reparations 1:4","shaar-hakavanot-sermons-on-midnight-reparations-sermons-on-midnight-reparations-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Midnight Reparations 1:5","shaar-hakavanot-sermons-on-midnight-reparations-sermons-on-midnight-reparations-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Order of the Sabbath 1:1:1","shaar-hakavanot-sermons-on-the-order-of-the-sabbath-sermons-on-the-order-of-the-sabbath-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Order of the Sabbath 1:1:2","shaar-hakavanot-sermons-on-the-order-of-the-sabbath-sermons-on-the-order-of-the-sabbath-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Order of the Sabbath 1:1:3","shaar-hakavanot-sermons-on-the-order-of-the-sabbath-sermons-on-the-order-of-the-sabbath-1-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Order of the Sabbath 1:1:4","shaar-hakavanot-sermons-on-the-order-of-the-sabbath-sermons-on-the-order-of-the-sabbath-1-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on the Order of the Sabbath 1:1:5","shaar-hakavanot-sermons-on-the-order-of-the-sabbath-sermons-on-the-order-of-the-sabbath-1-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:1","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:2","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:3","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:4","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:5","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:6","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Receiving the Sabbath 1:1:7","shaar-hakavanot-sermons-on-receiving-the-sabbath-sermons-on-receiving-the-sabbath-1-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Additions 1:1:1","shaar-hakavanot-sermons-on-sabbath-additions-sermons-on-sabbath-additions-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Additions 1:1:2","shaar-hakavanot-sermons-on-sabbath-additions-sermons-on-sabbath-additions-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Evening Prayers 1:1:1","shaar-hakavanot-sermons-on-sabbath-evening-prayers-sermons-on-sabbath-evening-prayers-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Evening Prayers 1:1:2","shaar-hakavanot-sermons-on-sabbath-evening-prayers-sermons-on-sabbath-evening-prayers-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:1","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:2","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:3","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:4","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:5","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:6","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:7","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:8","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:9","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:10","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:11","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:12","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:13","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:14","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:15","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-15","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:16","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-16","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:17","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-17","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Sabbath Night Kiddush 1:1:18","shaar-hakavanot-sermons-on-sabbath-night-kiddush-sermons-on-sabbath-night-kiddush-1-1-18","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:1","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-1","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:2","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-2","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:3","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-3","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:4","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-4","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:5","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-5","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:6","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-6","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:7","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-7","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:8","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-8","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:9","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-9","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:10","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-10","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:11","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-11","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:12","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-12","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:13","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-13","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:14","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-14","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:15","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-15","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:16","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-16","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:17","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-17","","",""
"shaar-hakavanot","Sha'ar HaKavanot","Sha'ar HaKavanot, Sermons on Rosh Chodesh:18","shaar-hakavanot-sermons-on-rosh-chodesh-sermons-on-rosh-chodesh-18","","",""
