scope,work_key,common_name_display,hebrew_name,attestation_kind,witness_ref,witness_sha256,category_path
"HORIZON","horizon:sefaria:shevuot","Shevuot","שבועות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Nezikin"
"HORIZON","horizon:sefaria:avodah-zarah","Avodah Zarah","עבודה זרה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Nezikin"
"HORIZON","horizon:sefaria:horayot","Horayot","הוריות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Nezikin"
"HORIZON","horizon:sefaria:zevachim","Zevachim","זבחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:menachot","Menachot","מנחות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:chullin","Chullin","חולין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:bekhorot","Bekhorot","בכורות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:arakhin","Arakhin","ערכין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:temurah","Temurah","תמורה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:keritot","Keritot","כריתות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:meilah","Meilah","מעילה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:tamid","Tamid","תמיד","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Kodashim"
"HORIZON","horizon:sefaria:niddah","Niddah","נדה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Seder Tahorot"
"HORIZON","horizon:sefaria:avot-derabbi-natan","Avot DeRabbi Natan","אבות דרבי נתן","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Minor Tractates"
"HORIZON","horizon:sefaria:introductions-to-amoraic-literature","Introductions to Amoraic Literature","מבואות לספרות האמוראים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Guides"
"HORIZON","horizon:sefaria:introductions-to-tanaitic-literature","Introductions to Tanaitic Literature","מבואות לספרות התנאים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Guides"
"HORIZON","horizon:sefaria:rashi-on-berakhot","Rashi on Berakhot","רש""י על ברכות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Zeraim"
"HORIZON","horizon:sefaria:rashi-on-shabbat","Rashi on Shabbat","רש""י על שבת","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-eruvin","Rashi on Eruvin","רש""י על עירובין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-pesachim","Rashi on Pesachim","רש""י על פסחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-rosh-hashanah","Rashi on Rosh Hashanah","רש""י על ראש השנה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-yoma","Rashi on Yoma","רש""י על יומא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-sukkah","Rashi on Sukkah","רש""י על סוכה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-beitzah","Rashi on Beitzah","רש""י על ביצה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-taanit","Rashi on Taanit","רש""י על תענית","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-megillah","Rashi on Megillah","רש""י על מגילה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-moed-katan","Rashi on Moed Katan","רש""י על מועד קטן","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-chagigah","Rashi on Chagigah","רש""י על חגיגה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Moed"
"HORIZON","horizon:sefaria:rashi-on-yevamot","Rashi on Yevamot","רש""י על יבמות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-ketubot","Rashi on Ketubot","רש""י על כתובות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-nedarim","Rashi on Nedarim","רש""י על נדרים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-nazir","Rashi on Nazir","רש""י על נזיר","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-sotah","Rashi on Sotah","רש""י על סוטה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-gittin","Rashi on Gittin","רש""י על גיטין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-kiddushin","Rashi on Kiddushin","רש""י על קידושין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nashim"
"HORIZON","horizon:sefaria:rashi-on-bava-kamma","Rashi on Bava Kamma","רש""י על בבא קמא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-bava-metzia","Rashi on Bava Metzia","רש""י על בבא מציעא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-bava-batra","Rashi on Bava Batra","רש""י על בבא בתרא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-sanhedrin","Rashi on Sanhedrin","רש""י על סנהדרין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-makkot","Rashi on Makkot","רש""י על מכות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-shevuot","Rashi on Shevuot","רש""י על שבועות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-avodah-zarah","Rashi on Avodah Zarah","רש""י על עבודה זרה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-horayot","Rashi on Horayot","רש""י על הוריות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Nezikin"
"HORIZON","horizon:sefaria:rashi-on-zevachim","Rashi on Zevachim","רש""י על זבחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-menachot","Rashi on Menachot","רש""י על מנחות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-chullin","Rashi on Chullin","רש""י על חולין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-bekhorot","Rashi on Bekhorot","רש""י על בכורות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-arakhin","Rashi on Arakhin","רש""י על ערכין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-temurah","Rashi on Temurah","רש""י על תמורה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-keritot","Rashi on Keritot","רש""י על כריתות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-meilah","Rashi on Meilah","רש""י על מעילה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Kodashim"
"HORIZON","horizon:sefaria:rashi-on-niddah","Rashi on Niddah","רש""י על נדה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashi/Seder Tahorot"
"HORIZON","horizon:sefaria:rashbam-on-pesachim","Rashbam on Pesachim","רשב""ם על פסחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashbam/Seder Moed"
"HORIZON","horizon:sefaria:rashbam-on-bava-batra","Rashbam on Bava Batra","רשב""ם על בבא בתרא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashbam/Seder Nezikin"
"HORIZON","horizon:sefaria:rashbam-on-menachot","Rashbam on Menachot","רשב""ם על מנחות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Rashbam/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-berakhot","Tosafot on Berakhot","תוספות על ברכות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Zeraim"
"HORIZON","horizon:sefaria:tosafot-on-shabbat","Tosafot on Shabbat","תוספות על שבת","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-eruvin","Tosafot on Eruvin","תוספות על עירובין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-pesachim","Tosafot on Pesachim","תוספות על פסחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-rosh-hashanah","Tosafot on Rosh Hashanah","תוספות על ראש השנה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-yoma","Tosafot on Yoma","תוספות על יומא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-sukkah","Tosafot on Sukkah","תוספות על סוכה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-beitzah","Tosafot on Beitzah","תוספות על ביצה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-taanit","Tosafot on Taanit","תוספות על תענית","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-megillah","Tosafot on Megillah","תוספות על מגילה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-moed-katan","Tosafot on Moed Katan","תוספות על מועד קטן","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-chagigah","Tosafot on Chagigah","תוספות על חגיגה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Moed"
"HORIZON","horizon:sefaria:tosafot-on-yevamot","Tosafot on Yevamot","תוספות על יבמות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-ketubot","Tosafot on Ketubot","תוספות על כתובות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-nedarim","Tosafot on Nedarim","תוספות על נדרים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-nazir","Tosafot on Nazir","תוספות על נזיר","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-sotah","Tosafot on Sotah","תוספות על סוטה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-gittin","Tosafot on Gittin","תוספות על גיטין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-kiddushin","Tosafot on Kiddushin","תוספות על קידושין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nashim"
"HORIZON","horizon:sefaria:tosafot-on-bava-kamma","Tosafot on Bava Kamma","תוספות על בבא קמא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-bava-metzia","Tosafot on Bava Metzia","תוספות על בבא מציעא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-bava-batra","Tosafot on Bava Batra","תוספות על בבא בתרא","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-sanhedrin","Tosafot on Sanhedrin","תוספות על סנהדרין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-makkot","Tosafot on Makkot","תוספות על מכות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-shevuot","Tosafot on Shevuot","תוספות על שבועות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-avodah-zarah","Tosafot on Avodah Zarah","תוספות על עבודה זרה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-horayot","Tosafot on Horayot","תוספות על הוריות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Nezikin"
"HORIZON","horizon:sefaria:tosafot-on-zevachim","Tosafot on Zevachim","תוספות על זבחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-menachot","Tosafot on Menachot","תוספות על מנחות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-chullin","Tosafot on Chullin","תוספות על חולין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-bekhorot","Tosafot on Bekhorot","תוספות על בכורות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-arakhin","Tosafot on Arakhin","תוספות על ערכין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-temurah","Tosafot on Temurah","תוספות על תמורה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-keritot","Tosafot on Keritot","תוספות על כריתות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-meilah","Tosafot on Meilah","תוספות על מעילה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Kodashim"
"HORIZON","horizon:sefaria:tosafot-on-niddah","Tosafot on Niddah","תוספות על נדה","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Tosafot/Seder Tahorot"
"HORIZON","horizon:sefaria:chiddushei-ramban-on-berakhot","Chiddushei Ramban on Berakhot","חידושי רמב""ן על ברכות","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Chiddushei Ramban/Seder Zeraim"
"HORIZON","horizon:sefaria:chiddushei-ramban-on-shabbat","Chiddushei Ramban on Shabbat","חידושי רמב""ן על שבת","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Chiddushei Ramban/Seder Moed"
"HORIZON","horizon:sefaria:chiddushei-ramban-on-eruvin","Chiddushei Ramban on Eruvin","חידושי רמב""ן על עירובין","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Chiddushei Ramban/Seder Moed"
"HORIZON","horizon:sefaria:chiddushei-ramban-on-pesachim","Chiddushei Ramban on Pesachim","חידושי רמב""ן על פסחים","SEFARIA_INDEX","sefaria-index snapshot 2026-08-30","808941c8be72d993d0a577ef7b317a042db45344974278397d211166af575c3c","Talmud/Bavli/Rishonim on Talmud/Chiddushei Ramban/Seder Moed"
