work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,lexicon_entry_id,surface_renderings,exported_statuses,exported_rendering_options,exported_source_names,exported_source_ids,exported_licenses,exported_claim_count,best_confidence,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes,not_a_translation
orot,Orot,tok-80475be486c6,chunk-008,מחזיקיה,מחזיקיה,unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-9134b748e55e,chunk-009,מחזיקים,מחזיקימ,matched,direct,1,lex-7523da3263ea,,Strict Hebrew,to fasten upon | hence | to seize | be strong (figuratively | courageous | causatively strengthen | cure | help,OpenScriptures morphHB,H2388,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to fasten upon | hence | to seize | be strong (figuratively | courageous | causatively strengthen | cure | help,OpenScriptures morphHB,H2388,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-b9733eccb04c,chunk-012,"מחזירא""","מחזירא""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-19a2d1a83f98,chunk-001,מחזירים,מחזירימ,matched,direct,1,lex-28eebbf9ae7c,,Strict Hebrew,Sus,Wikidata Lexeme,L65219,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,Sus,Wikidata Lexeme,L65219,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-32c17e1f35b5,chunk-003,מחזק,מחזק,matched,direct,1,lex-ce2f379a0a4c,,Potential,to fasten upon | hence | to seize | be strong (figuratively | courageous | causatively strengthen | cure | help | strong (usu. in a bad sense | hard | bold | violent ) | harder | hottest | impudent | loud | powerful | × wax louder | stronger. | strength. | power,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2388 | H2389 | H2390 | H2391 | H2392,CC BY 4.0,5,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-2560a6b609e1,chunk-002,מחזקים,מחזקימ,matched,direct,1,lex-a067a6799c8d,,Potential,to fasten upon | hence | to seize | be strong (figuratively | courageous | causatively strengthen | cure | help | strong (usu. in a bad sense | hard | bold | violent ) | harder | hottest | impudent | loud,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2388 | H2389,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-eadfaeb09ed4,chunk-015,מחזקת,מחזקת,matched,direct,3,lex-3f6cfc65b9aa,,Potential,to fasten upon | hence | to seize | be strong (figuratively | courageous | causatively strengthen | cure | help | Chazakah | prevailing power | strength(-en self) | (was) strong.,OpenScriptures morphHB | Wikidata Lexeme,H2388 | L65222 | H2393,CC BY 4.0 | CC0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a51a25961627,chunk-011,מחטא,מחטא,matched,direct,1,lex-9a1bafa2c107,,Potential,properly | to miss | hence (figuratively and generally) to sin | by inference | to forfeit | lack | expiate | repent | sin | a crime | its penalty | fault | × grievously | offence | (punishment of) sin. | a criminal | one accounted guilty | offender | sinful | sinner. | an offence | sin.,OpenScriptures morphHB | Wikidata Lexeme,H2398 | L65225 | H2399 | H2400 | H2408,CC BY 4.0 | CC0,5,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-7452b90ab155,chunk-007,מחיב,מחיב,matched,direct,1,lex-8e148308d0b0,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-a40e8791ebdc,chunk-011,מחיה,מחיה,matched,direct,12,lex-cb0ee8f8a722,,Potential,"to live | whether literally | figuratively | causatively | to revive | keep (leave | make) alive | × certainly | preservation of life | hence | sustenance | also the live flesh | i.e. the quick | preserve life | quick | recover selves | alive, living | real-time, unedited (as in live broadcast) | to be alive | animal | non-human animal | alive | raw (flesh) | fresh (plant | water | year) | strong | also (as noun | vigorous | lively. | causatively to revive | live | save life.",OpenScriptures morphHB | Wikidata Lexeme | OpenScriptures HebrewLexicon,H2421 | H4241 | L18 | L210760 | L65236 | H2416 | H2422 | H2425,CC BY 4.0 | CC0,8,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-0721bdfdc521,chunk-000,מחיי,מחיי,matched,direct,6,lex-52363ac78b00,,Potential,"alive | hence | raw (flesh) | fresh (plant | water | year) | strong | also (as noun | alive, living | real-time, unedited (as in live broadcast) | to be alive | life | also (as noun in plural) life | that liveth | living. | to live | live | keep alive. | whether literally | figuratively | causatively | to revive | keep (leave | make) alive | × certainly | causatively to revive | save life.",OpenScriptures morphHB | Wikidata Lexeme,H2416 | L18 | L210760 | L65243 | H2417 | H2418 | H2421 | H2425,CC BY 4.0 | CC0,8,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-0783333e474c,chunk-000,מחייבת,מחייבת,matched,direct,1,lex-b40a2f4d037f,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-40b6f3245cbb,chunk-004,מחיים,מחיימ,matched,direct,2,lex-e746bf2a57cb,,Potential,"alive | hence | raw (flesh) | fresh (plant | water | year) | strong | also (as noun | alive, living | real-time, unedited (as in live broadcast) | to be alive | life",OpenScriptures morphHB | Wikidata Lexeme,H2416 | L18 | L210760 | L65243,CC BY 4.0 | CC0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-c739a6cd1220,chunk-013,מחיל,מחיל,matched,direct,1,lex-d2bd1a936c0d,,Strict Hebrew | Potential,probably a force | whether of men | means | other resources | an army | wealth | virtue | valor,OpenScriptures morphHB,H2428,CC BY 4.0,8,95,60,95,safe_options_min60,Strict Hebrew,probably a force | whether of men | means | other resources | an army | wealth | virtue | valor,OpenScriptures morphHB,H2428,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-772bd846be49,chunk-007,מחילוקי,מחילוקי,matched,direct,1,lex-f28a5a2b00cf,,Strict Hebrew,division,Wikidata Lexeme,L210841,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,division,Wikidata Lexeme,L210841,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-0e257ad042bd,chunk-000,מחית,מחית,matched,direct,1,lex-437d37a2a476,,Strict Hebrew | Potential,purée,Wikidata Lexeme,L66167,CC0,6,93,60,93,safe_options_min60,Strict Hebrew,purée,Wikidata Lexeme,L66167,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-00eeab47989c,chunk-000,מחכה,מחכה,matched,direct,2,lex-7f5827ddfe2e,,Potential,properly | to adhere to | hence | to await | long | tarry | wait. | the palate | inside of the mouth | the mouth itself (as the organ of speech | taste and kissing) | (roof of the) mouth | taste. | a hook (as adhering ) | angle | hook.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2442 | H2441 | H2443,CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-0850b9ae688d,chunk-000,מחכים,מחכימ,matched,direct,1,lex-b94d301fbe4c,,Potential,properly | to adhere to | hence | to await | long | tarry | wait. | wise | i.e. a Magian | wise.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2442 | H2445,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-26840b8c7394,chunk-002,"מחכים""","מחכימ""",unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-ccdf2ebec824,chunk-013,מחכמת,מחכמת,matched,direct,2,lex-75cff5219630,,Strict Hebrew | Potential,wisdom (in a good sense) | skilful | wisdom | wisely | wit.,OpenScriptures morphHB,H2451,CC BY 4.0,5,95,60,95,safe_options_min60,Strict Hebrew,wisdom (in a good sense) | skilful | wisdom | wisely | wit.,OpenScriptures morphHB,H2451,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-a44f65827e0a,chunk-011,מחלה,מחלה,matched,direct,5,lex-91aaa8519fc7,,Potential,disease | properly | to be rubbed | worn | hence (figuratively) to be weak | sick | afflicted | (causatively) to grieve | make sick | Machlah | the name apparently of two Israelitesses | Mahlah. | sickness | infirmity | sickness. | a dance | company | dances(-cing). | a cavern (as if excavated) | cave. | challah | to twist | whirl (in a circular | spiral manner) | i.e. (specifically) to dance | to writhe in pain (especially of parturition) | fear | figuratively | a cake (as usually punctured ) | cake.,Wikidata Lexeme | OpenScriptures HebrewLexicon | OpenScriptures morphHB,L66169 | H2470 | H4244 | H4245 | H4246 | H4247 | L65279 | H2342 | H2471,CC0 | CC BY 4.0,9,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-51d26f48ff54,chunk-005,מחלוקת,מחלוקת,matched,direct,2,lex-e0aa5b2bc786,,Strict Hebrew,controversy,Wikidata Lexeme,L66170,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,controversy,Wikidata Lexeme,L66170,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-ee3c8a95c57c,chunk-016,מחלישה,מחלישה,matched,direct,1,lex-e9338fcda9f5,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-23965434a75a,chunk-002,מחללות,מחללות,matched,direct,1,lex-631b474123e5,,Potential,properly | to twist | whirl (in a circular | spiral manner) | i.e. (specifically) to dance | to writhe in pain (especially of parturition) | fear | figuratively,OpenScriptures morphHB,H2342,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-3336cb305469,chunk-003,מחלקותיו,מחלקותיו,matched,direct,1,lex-9cfaf100f9f8,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-fdae06a947da,chunk-017,מחלקיו,מחלקיו,matched,affix_parser,1,lex-2d66757a112f,from his smooth | from its smooth | of his smooth | of its smooth | from his part | from its part | of his part | of its part,Strict Hebrew | Potential,from his smooth | from its smooth | of his smooth | of its smooth | from his part | from its part | of his part | of its part,Wikidata Lexeme | OpenScriptures HebrewLexicon,L210664 | L210847 | L210962 | L210963 | L65291 | H2505 | H2506 | H2507 | H2508 | H2509 | H2510 | H2511,CC0 | CC BY 4.0,21,90,60,90,safe_options_min60,Strict Hebrew,from his smooth | from its smooth | of his smooth | of its smooth | from his part | from its part | of his part | of its part,Wikidata Lexeme | OpenScriptures HebrewLexicon,L210664 | L210847 | L210962 | L210963 | L65291 | H2505 | H2506 | H2507 | H2508 | H2509 | H2510 | H2511,CC0 | CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-6f8e2b7e2bce,chunk-007,מחלקת,מחלקת,matched,direct,1,lex-bdae9bcd08bd,,Potential,controversy | properly | smoothness | figuratively | flattery | also an allotment | field | flattering(-ry) | ground | a section (of the Levites) | course. | a section (of Levites | people | soldiers) | company | course | division | portion. See also 5555 . | smooth | to be smooth (figuratively) | by implication (as smooth stones were used for lots) to apportion | separate | deal | distribute | divide | flatter | give | a distribution | division.,Wikidata Lexeme | OpenScriptures morphHB | OpenScriptures HebrewLexicon,L66170 | H2513 | H4255 | H4256 | L210963 | H2505 | H2515,CC0 | CC BY 4.0,7,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-5fe9f82ee3e8,chunk-006,מחלשת,מחלשת,matched,direct,1,lex-872aa266a9ba,,Potential,weak,Wikidata Lexeme,L210972,CC0,1,63,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-66008faccc97,chunk-006,מחלת,מחלת,matched,direct,2,lex-798d9864c70d,,Potential,disease | a dance | company | dances(-cing). | 'Machalath' | probably the title (initial word) of a popular song | Mahalath. | Machalath | the name of an Ishmaelitess and of an Israelitess | challah | properly | to be rubbed | worn | hence (figuratively) to be weak | sick | afflicted | (causatively) to grieve | make sick | a cake (as usually punctured ) | cake.,Wikidata Lexeme | OpenScriptures HebrewLexicon,L66169 | H4246 | H4257 | H4258 | L65279 | H2470 | H2471,CC0 | CC BY 4.0,7,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4568af908f59,chunk-004,מחמאות,מחמאות,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-3732b7eafc56,chunk-003,מחממת,מחממת,matched,direct,1,lex-9d206802af66,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-1d83a659c2b9,chunk-002,מחמת,מחמת,matched,direct,1,lex-3262ae580029,,Strict Hebrew | Potential | Related,Chammath | a place in Palestine | Hammath.,OpenScriptures morphHB,H2575,CC BY 4.0,9,95,60,95,safe_options_min60,Strict Hebrew,Chammath | a place in Palestine | Hammath.,OpenScriptures morphHB,H2575,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-a90507dd6a59,chunk-011,מחנה,מחנה,matched,direct,3,lex-790268b2e5dc,,Strict Hebrew | Potential,camp,Wikidata Lexeme,L66175,CC0,5,93,60,93,safe_options_min60,Strict Hebrew,camp,Wikidata Lexeme,L66175,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-b6312702724e,chunk-012,מחנך,מחנכ,matched,direct,2,lex-043645389017,,Potential,an encampment (of travellers | troops) | hence | an army | whether literal (of soldiers) | figurative (of dancers | angels | cattle | properly | to incline | by implication | to decline (of the slanting rays of evening) | specifically | to pitch a tent | generally to encamp (for abode | siege) | Chanok | an antediluvian patriach | Enoch. | to narrow | figuratively | to initiate | discipline | dedicate | train up.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H4264 | H2583 | H2585 | H2596,CC BY 4.0,4,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-4d5b38b2bbf5,chunk-005,מחנק,מחנק,matched,direct,4,lex-0031f7ccc839,,Potential,to be narrow | by implication | to throttle | (reflex.) to choke oneself to death (by a rope) | hang self | strangle. | choking | strangling.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H2614 | H4267,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-112c9a6e8e80,chunk-001,מחסד,מחסד,matched,direct,1,lex-5a0467adb902,,Potential,benevolence | Ben-Chesed | an Israelite | the son of Hesed. | properly | perhaps to bow (the neck only [compare 2603 ] in courtesy to an equal) | i.e. to be kind | also (by euphemistically [compare 1288 ] | but rarely) to reprove | shew self merciful | put to shame. | kindness | by implication (towards God) piety | rarely (by opposition) reproof | (subject.) beauty | favour | good deed(-liness | -ness) | kindly | Chesed | Hesed. | Jushab-Chesed | Jushab-hesed.,Wikidata Lexeme | OpenScriptures morphHB | OpenScriptures HebrewLexicon,L65330 | H1136 | H2616 | H2617 | H2618 | H3142,CC0 | CC BY 4.0,6,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-ab29ad97a567,chunk-011,מחסה,מחסה,matched,direct,1,lex-963e2034949e,,Strict Hebrew | Potential,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,4,95,60,95,safe_options_min60,Strict Hebrew,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-a91a9e6cc5d1,chunk-011,מחסהו,מחסהו,matched,direct,1,lex-0470b9879118,,Strict Hebrew,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-8df19982f080,chunk-009,מחסור,מחסור,matched,direct,1,lex-b3c891832286,,Potential,deficiency | hence | impoverishment | lack | need | penury | poor | poverty | to lack | by implication | to fail | want | lessen | be abated | bereave | decrease,OpenScriptures HebrewLexicon | OpenScriptures morphHB,H4270 | H2637,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-b826bf4c62e5,chunk-012,מחסי,מחסי,matched,direct,1,lex-8cd5cfaa0866,,Strict Hebrew | Potential,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,2,95,60,95,safe_options_min60,Strict Hebrew,a shelter (literally | figuratively) | hope | (place of) refuge | shelter | trust.,OpenScriptures morphHB,H4268,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-830f8be6f88c,chunk-008,מחסנה,מחסנה,matched,direct,1,lex-4a9664692d13,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-6b203bb93adc,chunk-007,מחסרון,מחסרונ,matched,direct,2,lex-bab14292f862,,Potential,disadvantage | deficiency | wanting.,Wikidata Lexeme | OpenScriptures HebrewLexicon,L65256 | H2642,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-7a4f76127e58,chunk-008,מחפשים,מחפשימ,matched,direct,1,lex-b7b2908247a7,,Potential,exempt (from bondage | tax | care) | free | liberty.,OpenScriptures morphHB,H2670,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-151b0a85c482,chunk-001,מחפשת,מחפשת,matched,direct,1,lex-4a8d05210621,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-0bc7054a207b,chunk-000,מחצבו,מחצבו,unmatched,unmatched,2,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-9fcb4999075d,chunk-010,מחצבתה,מחצבתה,matched,direct,1,lex-kaikki-bd357b5f4978,,Potential,quarry,Wiktionary via Kaikki,kaikki-d30b70f082d5,CC BY-SA 4.0 / GFDL,1,52,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a8dac0e414e5,chunk-011,מחצדי,מחצדי,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-96343fef42b3,chunk-010,מחקותיו,מחקותיו,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-b641be1f30b7,chunk-012,מחקים,מחקימ,matched,direct,1,lex-4bf5ff7e38cb,,Potential,eraser | an enactment | hence | an appointment (of time | space | quantity | labor | usage) | appointed,Wikidata Lexeme | OpenScriptures morphHB,L66181 | H2706,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-a5da89b553c0,chunk-011,מחקר,מחקר,matched,direct,1,lex-3f6aa4f1c524,,Strict Hebrew | Potential,research,Wikidata Lexeme,L66182,CC0,4,93,60,93,safe_options_min60,Strict Hebrew,research,Wikidata Lexeme,L66182,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-e1b20d6be56b,chunk-015,מחקרי,מחקרי,matched,direct,1,lex-ba52a43c422d,,Potential,research | properly | scrutinized | i.e. (by implication) a recess | deep place. | examination | enumeration | deliberation | finding out | number | (un-) search(-able | -ed | out,Wikidata Lexeme | OpenScriptures morphHB,L66182 | H4278 | H2714,CC0 | CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-bd87ae0ad747,chunk-012,מחרבת,מחרבת,matched,direct,1,lex-a4602844d100,,Strict Hebrew,to parch (through drought) i.e. (by analogy | ) to desolate | destroy | kill | decay | (be) desolate | destroy(-er) | (be) dry (up),OpenScriptures HebrewLexicon,H2717,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to parch (through drought) i.e. (by analogy | ) to desolate | destroy | kill | decay | (be) desolate | destroy(-er) | (be) dry (up),OpenScriptures HebrewLexicon,H2717,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-040bcb63353a,chunk-000,מחריבה,מחריבה,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-123f71bd58ce,chunk-001,מחריד,מחריד,matched,direct,1,lex-ac6432b89a02,,Strict Hebrew,to shudder with terror | hence | to fear | also to hasten (with anxiety) | be (make) afraid | be careful | discomfit | fray (away),OpenScriptures morphHB,H2729,CC BY 4.0,1,95,60,95,safe_options_min60,Strict Hebrew,to shudder with terror | hence | to fear | also to hasten (with anxiety) | be (make) afraid | be careful | discomfit | fray (away),OpenScriptures morphHB,H2729,CC BY 4.0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
orot,Orot,tok-caba5d0b4aff,chunk-013,מחרידות,מחרידות,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-130b1b4f6451,chunk-001,מחרפת,מחרפת,matched,direct,1,lex-470a5ba2cd15,,Potential,contumely | disgrace | the pudenda | rebuke | reproach(-fully) | shame. | to pull off | i.e. (by implication) to expose (as by stripping) | specifically | to betroth (as if a surrender) | figuratively | to carp at | i.e. defame | to spend the winter,OpenScriptures HebrewLexicon,H2781 | H2778,CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-99357299e017,chunk-010,מחרצבותיהם,מחרצבותיהמ,unmatched,unmatched,1,,,,,,,,0,0,60,0,unresolved,,,,,,unresolved,No lexical entry yet.,true
orot,Orot,tok-3f24d9d4cbcf,chunk-004,מחשבה,מחשבה,matched,direct,6,lex-93ccd47d1b6b,,Potential,a contrivance | i.e. (concretely) a texture | machine | (abstractly) intention | plan (whether bad | a plot | good | advice) | properly | to plait | interpenetrate | i.e. (literally) to weave | (generally) to fabricate | figuratively | to plot | contrive (usually in a malicious sense) | Cashubah | an Israelite | Hashubah.,OpenScriptures morphHB | OpenScriptures HebrewLexicon,H4284 | H2803 | H2807,CC BY 4.0,3,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-5384a1362a57,chunk-005,מחשבות,מחשבות,matched,direct,8,lex-7f9f58e1d742,,Potential,a contrivance | i.e. (concretely) a texture | machine | (abstractly) intention | plan (whether bad | a plot | good | advice),OpenScriptures morphHB,H4284,CC BY 4.0,1,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-66f24632e9cf,chunk-006,מחשבותיה,מחשבותיה,matched,direct,4,lex-3bddd4ba48f4,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-674c06100e98,chunk-006,מחשבותיך,מחשבותיכ,matched,direct,1,lex-e36938fccd87,,,,,,,0,0,60,0,matched_no_public_claim_exported,,,,,,matched_no_public_claim_exported,"Token is matched internally, but no public source-backed rendering row was exported.",true
orot,Orot,tok-9537df1ae58a,chunk-009,מחשבי,מחשבי,matched,direct,1,lex-1bad37226c68,,Potential,of computers | properly | to plait | interpenetrate | i.e. (literally) to weave | (generally) to fabricate | figuratively | to plot | contrive (usually in a malicious sense),Wikidata Lexeme | OpenScriptures morphHB,L213064 | H2803,CC0 | CC BY 4.0,2,65,60,0,no_safe_option_min60,,,,,,source_backed_non_strict_options,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
orot,Orot,tok-07bb04f75ba4,chunk-000,מחשבית,מחשבית,matched,direct,1,lex-20f8d6e3800f,,Strict Hebrew,of computers,Wikidata Lexeme,L213064,CC0,1,93,60,93,safe_options_min60,Strict Hebrew,of computers,Wikidata Lexeme,L213064,CC0,source_backed_strict_options,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
