work_id,work_title,token_index_id,chunk_id,clicked_surface_form,normalized_form,lexical_status,match_method,occurrence_count,safe_min_confidence,safe_max_confidence,safe_export_status,safe_export_statuses,safe_export_rendering_options,safe_source_names,safe_source_ids,safe_licenses,best_confidence_any_public_claim,all_exported_statuses,all_exported_rendering_options,all_exported_licenses,notes,not_a_translation
aggadat-bereshit,Aggadat Bereshit,tok-5c700e094fac,aggadat-bereshit-003,מעול,מעול,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,properly | to cover up | used only figuratively | to act covertly | i.e. treacherously | transgress | (commit | do a) trespass(-ing). | to distort (morally) | deal unjustly | unrighteous. | (moral) evil | iniquity | perverseness | unjust(-ly) | unrighteousness(-ly) | wicked(-ness). | yoke | to suckle | i.e. give milk | milch | (ewe great) with young. | a babe | sucking child | infant. | evil (morally) | unjust | unrighteous | wicked.,CC BY 4.0 | CC0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-aa0cc0cfd8c2,aggadat-bereshit-005,מעולות,מעולות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-a05ebfe15913,aggadat-bereshit-005,מעון,מעונ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,Baal-Meon | a place East of the Jordan | Baal-meon. | an abode | of God (the Tabernacle | the Temple) | men (their home) | animals (their lair) | hence | a retreat (asylum) | den | habitation | (dwelling) place | refuge. | perversity | i.e. (moral) evil | fault | iniquity | mischeif | punishment (of iniquity) | sin. | to watch (with jealosy) | eye. | properly | to eye | (generally) to heed | i.e. pay attention | by implication | to respond | by extension to begin to speak | specifically to sing,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-a433942a4805,aggadat-bereshit-005,מעונה,מעונה,matched,direct,5,60,93,safe_options_min60,Strict Hebrew,is/was/will be tortured,Wikidata Lexeme,L215978,CC0,93,Strict Hebrew | Potential,is/was/will be tortured,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-ca74ecd3672e,aggadat-bereshit-006,מעונותיך,מעונותיכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ead45f6c8bb6,aggadat-bereshit-008,מעוף,מעופ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,darkness | dimness. | a bird (as covered with feathers | rather as covering with wings) | often collectively | bird | that flieth | flying | fowl. | to fly | also (by implication of dimness) to faint (from the darkness of swooning) | brandish | be (wax) faint | flee away | fly (away) | × set | shine forth,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-61169506032f,aggadat-bereshit-003,מעורבין,מעורבינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-02c7622c6c73,aggadat-bereshit-000,מעט,מעט,matched,direct,12,60,0,no_safe_option_min60,,,,,,65,Potential,properly | to pare off | i.e. lessen | intransitively | to be ( | causatively | to make ) small | few ( | a little | few (often adverbial | comparative) | almost (some | very) few(-er | -est) | lightly | little (while) | thinned (as to the edge) | i.e. sharp | wrapped up.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-fc201139e217,aggadat-bereshit-008,מעטים,מעטימ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,a little | few (often adverbial | comparative) | almost (some | very) few(-er | -est) | lightly | little (while),CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-bd0d24c17a26,aggadat-bereshit-006,מעיו,מעיו,matched,direct,6,60,95,safe_options_min60,Strict Hebrew,used only in plural the intestines | (collectively) the abdomen | figuratively | sympathy | by implication | a vest | by extension the stomach | the uterus (,OpenScriptures morphHB,H4578,CC BY 4.0,95,Strict Hebrew,used only in plural the intestines | (collectively) the abdomen | figuratively | sympathy | by implication | a vest | by extension the stomach | the uterus (,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-bf94905c80d9,aggadat-bereshit-006,מעיים,מעיימ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c77d606cbf62,aggadat-bereshit-006,מעיינות,מעיינות,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-545c390b9518,aggadat-bereshit-002,מעין,מעינ,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,similar to/like | rhombus | spring | a fountain (also collectively) | figuratively | a source (of satisfaction) | fountain | well. | an eye (literally | figuratively) | by analogy | a fountain (as the eye of the landscape) | affliction | outward appearance | before | think best | an eye | eye.,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-d8a77ec81c00,aggadat-bereshit-007,מעינות,מעינות,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,spring | a fountain (also collectively) | figuratively | a source (of satisfaction) | fountain | well. | an eye (literally | figuratively) | by analogy | a fountain (as the eye of the landscape) | affliction | outward appearance | before | think best,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-1015dc18a53d,aggadat-bereshit-000,מעירו,מעירו,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-3b3abe401672,aggadat-bereshit-002,מעל,מעל,matched,direct,3,60,0,no_safe_option_min60,,,,,,65,Potential,a robe (i.e. upper and outer garment) | cloke | coat | mantle | robe. | properly | to cover up | used only figuratively | to act covertly | i.e. treacherously | transgress | (commit | do a) trespass(-ing). | treachery | i.e. sin | falsehood | grievously | sore | transgression | trespass | × very. | the upper part | used only adverbially with prefix upward | above | overhead | from the top | etc. | exceeding(-ly) | (only in plural as singular) the setting (of the sun) | going down. | a raising (of the hands) | lifting up. | an elevation | i.e. (concretely) acclivity | platform | abstractly (the relation | state) a rise | (figuratively) priority | ascent | before | the top | specifically | the Highest (i.e. God ) | also (adverb) aloft | to Jehovah | high | over | upon | against (yet always in this last relation with a downward aspect) in a great variety of applications | according to(-ly) | after | (as) against | among | to ascend | intransitively (be high ) | actively ( mount ) | used in a great variety of senses | primary and secondary | literal and figurative | arise (up) | (cause to) ascend up,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-4f020f65d68b,aggadat-bereshit-002,מעלה,מעלה,matched,direct,10,60,0,no_safe_option_min60,,,,,,65,Potential,degree | properly | to cover up | used only figuratively | to act covertly | i.e. treacherously | transgress | (commit | do a) trespass(-ing). | the upper part | used only adverbially with prefix upward | above | overhead | from the top | etc. | exceeding(-ly) | an elevation | i.e. (concretely) acclivity | platform | abstractly (the relation | state) a rise | (figuratively) priority | ascent | before | elevation | i.e. the act (literally | a journey to a higher place | figuratively | a thought arising) | (concretely) the condition (literally | a step | grade -mark | Steep of Scorpions | a place in the Desert | Maaleh-accrabim | the ascent (going up) of Akrabbim. | to ascend | intransitively (be high ) | actively ( mount ) | used in a great variety of senses | primary and secondary | literal and figurative | arise (up) | (cause to) ascend up | leaf,CC0 | CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-d2ac65bffff5,aggadat-bereshit-007,מעלי,מעלי,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-4552070fa29a,aggadat-bereshit-002,מעליהם,מעליהמ,matched,direct,2,60,95,safe_options_min60,Strict Hebrew,above | over | upon | against (yet always in this last relation with a downward aspect) in a great variety of applications | according to(-ly) | after | (as) against | among,OpenScriptures morphHB,H5921,CC BY 4.0,95,Strict Hebrew | Potential,above | over | upon | against (yet always in this last relation with a downward aspect) in a great variety of applications | according to(-ly) | after | (as) against | among,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5b0b0478923d,aggadat-bereshit-003,מעליו,מעליו,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,an elevation | i.e. (concretely) acclivity | platform | abstractly (the relation | state) a rise | (figuratively) priority | ascent | before | above | over | upon | against (yet always in this last relation with a downward aspect) in a great variety of applications | according to(-ly) | after | (as) against | among,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-3887059e9409,aggadat-bereshit-001,מעליך,מעליכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b8e82f8bd246,aggadat-bereshit-006,מעליני,מעליני,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-56f47f083f6c,aggadat-bereshit-002,מעם,מעמ,unmatched,unmatched,9,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5b20b9a1e33b,aggadat-bereshit-003,מעמי,מעמי,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-7752f6280a9c,aggadat-bereshit-004,מעמיד,מעמיד,unmatched,unmatched,9,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e269c8e8149c,aggadat-bereshit-007,מעמידן,מעמידנ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-353529373117,aggadat-bereshit-001,מעמיק,מעמיק,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,profound | i.e. unsearchable | deep.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-da540a6715d8,aggadat-bereshit-007,מעמנו,מעמנו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-07351fcb0c02,aggadat-bereshit-000,מעפר,מעפר,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,dust (as powdered | gray) | hence | clay | earth | mud | ashes | dust,OpenScriptures HebrewLexicon,H6083,CC BY 4.0,95,Strict Hebrew | Potential,dust (as powdered | gray) | hence | clay | earth | mud | ashes | dust,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-91d30ac123c9,aggadat-bereshit-004,מעצור,מעצור,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-4d5289f288d7,aggadat-bereshit-002,מעצמו,מעצמו,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,to bind fast | i.e. close (the eyes) | intransitively | to be (causatively | make) powerful | numerous | to crunch the bones | break the bones | a bone (as strong ) | by extension | the body | figuratively | the substance | i.e. (as pron.) selfsame | body | bone,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-ccbde4804baa,aggadat-bereshit-007,מעצמי,מעצמי,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,a bone (as strong ) | by extension | the body | figuratively | the substance | i.e. (as pron.) selfsame | body | bone,OpenScriptures morphHB,H6106,CC BY 4.0,95,Strict Hebrew | Potential,a bone (as strong ) | by extension | the body | figuratively | the substance | i.e. (as pron.) selfsame | body | bone,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-e72430b8e535,aggadat-bereshit-007,מעצמן,מעצמנ,matched,affix_parser,1,60,91,safe_options_min60,Strict Hebrew,from a place near Palestine | of a place near Palestine | Atsmon | a place near Palestine | Azmon.,OpenScriptures morphHB,H6111,CC BY 4.0,91,Strict Hebrew,from a place near Palestine | of a place near Palestine | Atsmon | a place near Palestine | Azmon.,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-4c5f4dab04d9,aggadat-bereshit-002,מעקץ,מעקצ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-853ffe6e081c,aggadat-bereshit-004,מעקצין,מעקצינ,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-993e4b71ff8d,aggadat-bereshit-005,מערן,מערנ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-de6b64a8dbe0,aggadat-bereshit-007,מעשה,מעשה,matched,direct,4,60,0,no_safe_option_min60,,,,,,65,Potential,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically | to do | make | in the broadest sense and widest application | accomplish | advance | appoint | apt | be at | Asahel | the name of four Israelites | Asahel.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-c2e6c5ca9341,aggadat-bereshit-006,מעשות,מעשות,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,to do | make | in the broadest sense and widest application | accomplish | advance | appoint | apt | be at,OpenScriptures morphHB,H6213,CC BY 4.0,95,Strict Hebrew | Potential,to do | make | in the broadest sense and widest application | accomplish | advance | appoint | apt | be at,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-6c3b42fae228,aggadat-bereshit-003,מעשי,מעשי,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically | Maasai | an Israelite | Maasiai. | to do | make | in the broadest sense and widest application | accomplish | advance | appoint | apt | be at,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-d727c4768cd9,aggadat-bereshit-007,מעשיהו,מעשיהו,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9f19dd7e82fa,aggadat-bereshit-005,מעשיהם,מעשיהמ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-1f52297c142f,aggadat-bereshit-001,מעשיו,מעשיו,matched,direct,5,60,95,safe_options_min60,Strict Hebrew,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically,OpenScriptures morphHB,H4639,CC BY 4.0,95,Strict Hebrew,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-fd1be55ec240,aggadat-bereshit-008,מעשים,מעשימ,matched,direct,3,60,95,safe_options_min60,Strict Hebrew,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically,OpenScriptures morphHB,H4639,CC BY 4.0,95,Strict Hebrew | Potential,an action (good | bad) | generally | a transaction | abstractly | activity | by implication | a product (specifically,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-01afacd79ca3,aggadat-bereshit-000,מעשרני,מעשרני,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-71566a65506d,aggadat-bereshit-003,מפדן,מפדנ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-48361d91e635,aggadat-bereshit-002,מפולת,מפולת,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-c41a304ed9f9,aggadat-bereshit-006,מפזר,מפזר,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-92937d1df0cc,aggadat-bereshit-004,מפזרה,מפזרה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-ace97a4fe047,aggadat-bereshit-005,מפזרין,מפזרינ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-66ef629927b4,aggadat-bereshit-003,מפזרן,מפזרנ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-839d45b2cf0f,aggadat-bereshit-004,מפזרת,מפזרת,matched,affix_parser,1,60,0,matched_no_public_claim_exported,,,,,,0,,,,"Token is matched internally, but no public source-backed rendering row was exported.",true
aggadat-bereshit,Aggadat Bereshit,tok-2f9c91efcdb0,aggadat-bereshit-001,מפח,מפח,matched,direct,2,60,0,no_safe_option_min60,,,,,,65,Potential,a breathing out (of life) | i.e. expiring | giving up. | the bellows (i.e. blower) of a forge | bellows. | a (metallic) sheet (as pounded thin) | also a spring net (as spread out like a lamina) | gin | (thin) plate | snare.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-5c972c07c3e7,aggadat-bereshit-003,מפחד,מפחד,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5b752fe3ab69,aggadat-bereshit-003,מפחדו,מפחדו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-52f6c4964dab,aggadat-bereshit-002,מפי,מפי,matched,direct,11,60,0,no_safe_option_min60,,,,,,65,Potential,Mephibosheth | the name of two Israelites | Mephibosheth. | the mouth (as the means of blowing ) | whether literal | figurative (particularly speech ) | specifically edge | portion | side | adverbially (with preposition) according to | accord(-ing as,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-14313aafbef9,aggadat-bereshit-000,מפיו,מפיו,matched,direct,1,60,95,safe_options_min60,Strict Hebrew,the mouth (as the means of blowing ) | whether literal | figurative (particularly speech ) | specifically edge | portion | side | adverbially (with preposition) according to | accord(-ing as,OpenScriptures morphHB,H6310,CC BY 4.0,95,Strict Hebrew,the mouth (as the means of blowing ) | whether literal | figurative (particularly speech ) | specifically edge | portion | side | adverbially (with preposition) according to | accord(-ing as,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5e76f6ef506a,aggadat-bereshit-003,מפייסין,מפייסינ,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-4c8fe9066a80,aggadat-bereshit-002,מפלתו,מפלתו,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8ff0e9655913,aggadat-bereshit-004,מפנה,מפנה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-151ea4a812eb,aggadat-bereshit-000,מפני,מפני,matched,direct,52,60,0,no_safe_option_min60,,,,,,65,Potential,the face (as the part that turns) | used in a great variety of applications (literally and figuratively) | also (with prepositional prefix) as a preposition ( before | etc.) | accept | a-(be-) fore(-time) | against | anger,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-31263bda99bf,aggadat-bereshit-001,מפניו,מפניו,matched,affix_parser,3,60,91,safe_options_min60,Strict Hebrew,from accept | of accept | from against | of against | from anger | of anger | the face (as the part that turns) | used in a great variety of applications (literally and figuratively) | also (with prepositional prefix) as a preposition ( before | etc.) | accept | a-(be-) fore(-time) | against | anger,OpenScriptures morphHB,H6440,CC BY 4.0,91,Strict Hebrew,from accept | of accept | from against | of against | from anger | of anger | the face (as the part that turns) | used in a great variety of applications (literally and figuratively) | also (with prepositional prefix) as a preposition ( before | etc.) | accept | a-(be-) fore(-time) | against | anger,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-32a317fe5d95,aggadat-bereshit-001,מפניך,מפניכ,matched,affix_parser,2,60,91,safe_options_min60,Strict Hebrew,from accept | of accept | from against | of against | from anger | of anger | the face (as the part that turns) | used in a great variety of applications (literally and figuratively) | also (with prepositional prefix) as a preposition ( before | etc.) | accept | a-(be-) fore(-time) | against | anger,OpenScriptures morphHB,H6440,CC BY 4.0,91,Strict Hebrew,from accept | of accept | from against | of against | from anger | of anger | the face (as the part that turns) | used in a great variety of applications (literally and figuratively) | also (with prepositional prefix) as a preposition ( before | etc.) | accept | a-(be-) fore(-time) | against | anger,CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-af26d7f21c25,aggadat-bereshit-006,מפסח,מפסח,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-d8decf69d783,aggadat-bereshit-007,מפרי,מפרי,matched,direct,1,60,0,no_safe_option_min60,,,,,,65,Potential,fruit (literally | figuratively) | bough | (first-)fruit(-ful) | reward. | a bullock (apparently as breaking forth in wild strength | perhaps as dividing the hoof) | ( young) bull(-ock) | calf | ox.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-3f4118debd95,aggadat-bereshit-002,מפריה,מפריה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-8bb9ed20563a,aggadat-bereshit-004,מפריש,מפריש,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-7604e336c49b,aggadat-bereshit-004,מפרסם,מפרסמ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-b14a55421a59,aggadat-bereshit-006,מפרסמו,מפרסמו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-08b63e69fbf3,aggadat-bereshit-000,מפרסמך,מפרסמכ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-887c6f11c51f,aggadat-bereshit-004,מפרעה,מפרעה,matched,affix_parser,1,60,95,safe_options_min60,Strict Hebrew,from Pharaoh | of Pharaoh | Pharaoh,Project-authored Midrash/Aggadah formula table,project-midrash-name:paroh,project-authored / CC0,95,Strict Hebrew,from Pharaoh | of Pharaoh | Pharaoh,project-authored / CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-b46b1a92f1f7,aggadat-bereshit-006,מפרץ,מפרצ,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-e702cbd3e4ce,aggadat-bereshit-007,מפרש,מפרש,unmatched,unmatched,3,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-9147da4754d8,aggadat-bereshit-004,מצא,מצא,matched,direct,7,60,0,no_safe_option_min60,,,,,,65,Potential,a going forth | i.e. (the act) an egress | (the place) an exit | hence | a source | product | specifically | dawn | properly | to come forth to | i.e. appear | exist | transitively | to attain | i.e. find | acquire,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-5d50e3934a65,aggadat-bereshit-003,מצאנו,מצאנו,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-5040fa46cb91,aggadat-bereshit-002,מצאתי,מצאתי,unmatched,unmatched,5,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-bbfa4a8d76a1,aggadat-bereshit-006,מצבא,מצבא,unmatched,unmatched,2,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-153185aa368f,aggadat-bereshit-000,מצדיק,מצדיק,matched,affix_parser,2,60,90,safe_options_min60,Strict Hebrew,from tzadik | of tzadik | tzadik,Wikidata Lexeme | OpenScriptures morphHB,L67613 | H6662,CC0 | CC BY 4.0,90,Strict Hebrew | Potential,from tzadik | of tzadik | tzadik,CC0 | CC BY 4.0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-abb2226fcdcb,aggadat-bereshit-005,מצדיקי,מצדיקי,matched,affix_parser,3,60,89,safe_options_min60,Strict Hebrew,from tzadik | of tzadik | tzadik,Wikidata Lexeme,L67613,CC0,89,Strict Hebrew,from tzadik | of tzadik | tzadik,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-30a941a881a6,aggadat-bereshit-001,מצוא,מצוא,matched,direct,4,60,0,no_safe_option_min60,,,,,,65,Potential,properly | to come forth to | i.e. appear | exist | transitively | to attain | i.e. find | acquire | soiled (as if excrementitious) | filthy.,CC BY 4.0,"Matched rows exist, but none meet the >=60% safe AI export threshold. Do not infer a definition.",true
aggadat-bereshit,Aggadat Bereshit,tok-19b8df374ee9,aggadat-bereshit-000,מצודים,מצודימ,unmatched,unmatched,6,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
aggadat-bereshit,Aggadat Bereshit,tok-84ac2a3cd220,aggadat-bereshit-004,מצוה,מצוה,matched,direct,4,60,93,safe_options_min60,Strict Hebrew,mitzvah,Wikidata Lexeme,L66474,CC0,93,Strict Hebrew | Potential,mitzvah,CC0,Use safe_export_* columns for >=60% AI workflow options; this is not a translation.,true
aggadat-bereshit,Aggadat Bereshit,tok-5d39760fa8ef,aggadat-bereshit-003,מצווה,מצווה,unmatched,unmatched,1,60,0,unresolved,,,,,,0,,,,No lexical entry yet.,true
